,model,lnL,AIC,AICc,timing,tree.no,delta,w
801,OUMV,203.9093774,-395.8187548,-395.4503338,OUMV 51.6962881939736,73,6.81668029999997,0.013767961407386
802,OUMVA,204.1249239,-394.2498477,-393.7564557,OUMVA 53.4542127836492,73,8.51055839999998,0.00590267244914267
803,fit_env,202.077096426105,-398.15419285221,-398.050296748314,NA,73,4.21671735168599,0.050517799018549
804,EB,201.5656715,-395.131343,-394.9574299,EB73,74,3.19207359999996,0.163810859451938
805,delta,199.8003155,-391.6006311,-391.4267181,delta73,74,6.72278539999996,0.0280322761582667
806,DensDep,161.9737832,-319.9475665,-319.8958424,DensDep73,74,78.2536611,8.22102675925446e-18
807,TS,171.3206841,-336.6413681,-336.5370203,TS 335,74,61.6124832,3.37685123890559e-14
808,TRC,203.162088,-398.324176,-398.1495035,TRC 54,74,0,0.808151277998075
809,SRC,182.939358,-359.8787159,-359.7743681,SRC 1123,74,38.3751354,3.75351271002992e-09
810,OUS,166.0099585,-322.0199171,-321.7579083,OUS 50.4260340791653,74,76.3915952,2.08578017133946e-17
811,OUMA,184.4072476,-356.8144953,-356.4460742,OUMA 53.0353611863843,74,41.7034293,7.10735573809933e-10
812,OUMV,191.7245145,-371.4490289,-371.0806079,OUMV 53.296561062108,74,27.0688956,1.07042604832123e-06
813,OUMVA,194.2255732,-374.4511464,-373.9577544,OUMVA 50.8990347854756,74,24.1917491,4.51150136595386e-06
814,fit_env,170.982459004721,-335.964918009441,-335.861021905545,NA,74,62.288481594455,2.40835632488239e-14
815,EB,202.304555,-396.60911,-396.435197,EB74,75,2.24889539999998,0.243053654340382
816,delta,188.0171306,-368.0342611,-367.8603481,delta74,75,30.8237443,1.5161862573144e-07
817,DensDep,188.9127623,-373.8255247,-373.7738005,DensDep74,75,24.9102919,2.9163687035636e-06
818,TS,192.5903424,-379.1806847,-379.0763369,TS 336,75,19.6077555,4.13307778040703e-05
819,TRC,203.4293825,-398.8587649,-398.6840924,TRC 611,75,0,0.748244591660848
820,SRC,193.5117672,-381.0235343,-380.9191865,SRC 1124,75,17.7649059,0.00010385879619568
821,OUS,189.5470038,-369.0940076,-368.8319988,OUS 45.2399648579059,75,29.8520936,2.46458513401343e-07
822,OUMA,197.9100879,-383.8201758,-383.4517548,OUMA 49.9520149162009,75,15.2323376,0.000368454193166009
823,OUMV,200.508108,-389.016216,-388.6477949,OUMV 49.4611446432653,75,10.0362975,0.00495095837386637
824,OUMVA,201.1424649,-388.2849297,-387.7915377,OUMVA 49.3290920312039,75,10.8925547,0.00322667620503701
825,fit_env,190.837187576562,-375.674375153124,-375.570479049228,NA,75,23.113613350772,7.16120685773806e-06
826,EB,203.2932541,-398.5865082,-398.4125951,EB75,76,0,0.546988875227218
827,delta,195.8353604,-383.6707209,-383.4968078,delta75,76,14.9157873,0.000315541463028263
828,DensDep,196.4362385,-388.872477,-388.8207529,DensDep75,76,9.59184219999997,0.00451997907506108
829,TS,197.3931373,-388.7862747,-388.6819268,TS 337,76,9.73066829999999,0.00421687492419154
830,TRC,202.5600007,-397.1200014,-396.9453289,TRC 411,76,1.46726619999998,0.262642913016491
831,SRC,201.0905794,-396.1811588,-396.076811,SRC 1125,76,2.33578409999996,0.170125502456515
832,OUS,197.3279161,-384.6558321,-384.3938234,OUS 54.9882268102987,76,14.0187717,0.000494129630856165
833,OUMA,198.7529949,-385.5059899,-385.1375688,OUMA 53.5109767238141,76,13.2750263,0.000716709496627764
834,OUMV,201.0523576,-390.1047152,-389.7362942,OUMV 53.2617777309488,76,8.6763009,0.00714403694063324
835,OUMVA,199.3163328,-384.6326657,-384.1392736,OUMVA 55.2670502999439,76,14.2733215,0.000435076985418854
836,fit_env,196.829436190232,-387.658872380463,-387.554976276567,NA,76,10.857618823433,0.00240036078395923
837,EB,199.2197832,-390.4395664,-390.2656533,EB76,77,12.6352166,0.00109872795090117
838,delta,203.2912093,-398.5824186,-398.4085055,delta76,77,4.49236439999999,0.0644299896413406
839,DensDep,199.2783243,-394.5566485,-394.5049244,DensDep76,77,8.39594549999998,0.0091503181792987
840,TS,200.3011091,-394.6022182,-394.4978704,TS 338,77,8.40299949999996,0.00911810185396698
841,TRC,205.5377712,-403.0755423,-402.9008699,TRC 714,77,0,0.608965369996702
842,SRC,203.2278407,-400.4556814,-400.3513336,SRC 1126,77,2.5495363,0.170203239998445
843,OUS,200.248586,-390.497172,-390.2351632,OUS 53.2625227534511,77,12.6657067,0.00108210482052949
844,OUMA,200.3620066,-388.7240133,-388.3555922,OUMA 51.9190619327355,77,14.5452777,0.000422790942605983
845,OUMV,205.7776785,-399.5553571,-399.186936,OUMV 51.4678358615266,77,3.71393389999997,0.095087208277063
846,OUMVA,205.8813452,-397.7626903,-397.2692983,OUMVA 51.4678302034104,77,5.63157159999997,0.0364512445672049
847,fit_env,199.474639314083,-392.949278628165,-392.845382524269,NA,77,10.055487375731,0.00399090377194245
848,EB,208.5310803,-409.0621606,-408.8882476,EB77,78,0.361095299999988,0.261610096725995
849,delta,207.7447532,-407.4895063,-407.3155933,delta77,78,1.9337496,0.119167261478994
850,DensDep,203.8996223,-403.7992447,-403.7475206,DensDep77,78,5.50182230000001,0.0200151945956039
851,TS,204.3934667,-402.7869333,-402.6825855,TS 1132,78,6.56675739999997,0.0117520085321202
852,TRC,208.7120077,-409.4240154,-409.2493429,TRC 814,78,0,0.313375723397927
853,SRC,207.4411044,-408.8822087,-408.7778609,SRC 89,78,0.47148199999998,0.247562200326638
854,OUS,204.6206177,-399.2412355,-398.9792267,OUS 39.1330446175844,78,10.2701162,0.00184475184093098
855,OUMA,204.9051201,-397.8102402,-397.4418191,OUMA 50.9971923096313,78,11.8075238,0.000855252069716082
856,OUMV,205.010116,-398.020232,-397.6518109,OUMV 40.426916844587,78,11.597532,0.000949933653626371
857,OUMVA,208.8634646,-403.7269292,-403.2335372,OUMVA 37.9745478421011,78,6.01580569999999,0.0154792437697604
858,fit_env,203.92911885386,-401.85823770772,-401.754341603824,NA,78,7.49500129617599,0.00738833360868701
859,EB,208.8212983,-409.6425967,-409.4686836,EB78,79,2.59644850000001,0.179708146275359
860,delta,207.243978,-406.487956,-406.3140429,delta78,79,5.75108920000002,0.0371147244159212
861,DensDep,203.0150541,-402.0301081,-401.978384,DensDep78,79,10.0867481,0.00424687885210579
862,TS,203.5898954,-401.1797907,-401.0754429,TS 1133,79,10.9896892,0.00270395029342249
863,TRC,210.1199023,-412.2398045,-412.0651321,TRC 715,79,0,0.658232607306708
864,SRC,207.3409832,-408.6819665,-408.5776187,SRC 710,79,3.48751340000001,0.115100041398474
865,OUS,203.8424992,-397.6849984,-397.4229896,OUS 52.0085247462619,79,14.6421425,0.000435390097193639
866,OUMA,204.6958574,-397.3917149,-397.0232938,OUMA 51.8317997339169,79,15.0418383000001,0.000356521484952154
867,OUMV,204.6222554,-397.2445108,-396.8760897,OUMV 51.9266760898037,79,15.1890424,0.000331223195368463
868,OUMVA,207.1217946,-400.2435891,-399.7501971,OUMVA 52.0025305434427,79,12.314935,0.00139387951211775
869,fit_env,201.618482753494,-397.236965506987,-397.133069403091,NA,79,14.932062696909,0.000376637168377436
870,EB,210.7523728,-413.5047457,-413.3308326,EB79,80,0,0.373564917240587
871,delta,209.720266,-411.4405321,-411.2666191,delta79,80,2.06421349999999,0.133084604140983
872,DensDep,207.2333647,-410.4667295,-410.4150053,DensDep79,80,2.91582729999999,0.0869365156695895
873,TS,207.7532103,-409.5064207,-409.4020729,TS 1134,80,3.9287597,0.0523898016477995
874,TRC,209.8775291,-411.7550582,-411.5803857,TRC 55,80,1.75044689999999,0.155690233012292
875,SRC,208.9407781,-411.8815562,-411.7772084,SRC 1127,80,1.5536242,0.171791184788992
876,OUS,206.9281587,-403.8563174,-403.5943086,OUS 43.2656193099891,80,9.73652400000003,0.00287148637769621
877,OUMA,207.2834918,-402.5669837,-402.1985626,OUMA 51.2567219416373,80,11.13227,0.00142897413304108
878,OUMV,206.9611717,-401.9223434,-401.5539223,OUMV 43.2865001921218,80,11.7769103,0.00103524348198253
879,OUMVA,207.1518832,-400.3037665,-399.8103744,OUMVA 42.5740186351072,80,13.5204582,0.00043294815062833
880,fit_env,206.827979157033,-407.655958314066,-407.55206221017,NA,80,5.77877038983002,0.0207740913564099
881,EB,203.4923512,-398.9847024,-398.8107894,EB80,81,11.1993183,0.00176546414169507
882,delta,207.0076518,-406.0153036,-405.8413906,delta80,81,4.16871709999998,0.0593655579443328
883,DensDep,203.4816964,-402.9633928,-402.9116686,DensDep80,81,7.09843910000001,0.013719980837508
884,TS,204.3239003,-402.6478007,-402.5434529,TS 339,81,7.46665480000001,0.0114129123375654
885,TRC,209.0923901,-410.1847802,-410.0101077,TRC 612,81,0,0.47726542163214
886,SRC,207.7366315,-409.4732631,-409.3689153,SRC 1128,81,0.641192399999966,0.346359265383027
887,OUS,204.2703187,-398.5406374,-398.2786287,OUS 39.2108136833677,81,11.731479,0.00135301207750698
888,OUMA,207.5983258,-403.1966517,-402.8282306,OUMA 38.1398659335181,81,7.18187710000001,0.0131593722792405
889,OUMV,208.9701352,-405.9402705,-405.5718494,OUMV 51.0933801795658,81,4.43825829999997,0.0518805326113973
890,OUMVA,209.0036721,-404.0073441,-403.5139521,OUMVA 51.0933721684145,81,6.49615560000001,0.0185411943013897
891,fit_env,203.533210194807,-401.066420389614,-400.962524285718,NA,81,9.04758341428197,0.00517728645419725
892,EB,209.7496029,-411.4992057,-411.3252927,EB81,82,1.74490020000002,0.145879350790409
893,delta,208.6080265,-409.2160531,-409.04214,delta81,82,4.02805289999998,0.0465815046130593
894,DensDep,207.6081666,-411.2163333,-411.1646091,DensDep81,82,1.90558379999999,0.134617593157161
895,TS,208.5889963,-411.1779925,-411.0736447,TS 1135,82,1.99654820000001,0.128632038742634
896,TRC,209.7484132,-411.4968264,-411.3221539,TRC 114,82,1.74803900000001,0.145650587294949
897,SRC,209.5872703,-413.1745407,-413.0701929,SRC 1129,82,0,0.349055178968443
898,OUS,207.1925111,-404.3850222,-404.1230135,OUS 38.6046945818157,82,8.94717939999998,0.00398142707119965
899,OUMA,208.1434613,-404.2869226,-403.9185015,OUMA 51.1209980540605,82,9.1516914,0.00359442601225637
900,OUMV,207.3180797,-402.6361593,-402.2677383,OUMV 40.6778148682232,82,10.8024546,0.0015746022735092
901,OUMVA,207.701148,-401.4022959,-400.9089039,OUMVA 38.2586017781358,82,12.161289,0.000798185314850909
902,fit_env,207.411529720989,-408.823059441978,-408.719163338082,NA,82,4.35102956191798,0.0396351057615276
903,EB,213.2025917,-418.4051833,-418.2312703,EB82,83,0,0.49506955566143
904,delta,211.1213131,-414.2426261,-414.0687131,delta82,83,4.16255719999998,0.0617701148600081
905,DensDep,200.3828909,-396.7657818,-396.7140577,DensDep82,83,21.5172126,1.05259880133713e-05
906,TS,202.3014669,-398.6029338,-398.4985859,TS 340,83,19.7326844,2.56902450078612e-05
907,TRC,213.0025774,-418.0051549,-417.8304824,TRC 815,83,0.400787900000012,0.40516902235175
908,SRC,209.5907947,-413.1815894,-413.0772415,SRC 1130,83,5.15402879999999,0.0376255698769255
909,OUS,200.8844187,-391.7688374,-391.5068287,OUS 38.0460568011296,83,26.7244416,7.78982068622291e-07
910,OUMA,201.6220601,-391.2441202,-390.8756991,OUMA 50.4740721070328,83,27.3555712,5.68171453058815e-07
911,OUMV,207.9560704,-403.9121408,-403.5437197,OUMV 50.6267813776936,83,14.6875506,0.00032011434118256
912,OUMVA,202.9329923,-391.8659847,-391.3725926,OUMVA 54.5002028876047,83,26.8586777,7.28414298119347e-07
913,fit_env,201.047256299091,-396.094512598182,-395.990616494286,NA,83,22.240653805714,7.33110786229927e-06
914,EB,213.0014139,-418.0028278,-417.8289148,EB83,84,3.91208180000001,0.0413881695419519
915,delta,212.8039064,-417.6078128,-417.4338998,delta83,84,4.30709680000001,0.0339703328385157
916,DensDep,212.8963604,-421.7927208,-421.7409966,DensDep83,84,0,0.292667156933762
917,TS,213.3699964,-420.7399929,-420.635645,TS 1136,84,1.10535160000001,0.168403044418238
918,TRC,213.8530949,-419.7061897,-419.5315172,TRC 115,84,2.20947940000002,0.0969597825981701
919,SRC,213.6567186,-421.3134371,-421.2090893,SRC 1131,84,0.5319073,0.224321957490292
920,OUS,213.1441784,-416.2883568,-416.0263481,OUS 57.0562626087166,84,5.71464850000001,0.0168055927053389
921,OUMA,212.5773848,-413.1547696,-412.7863486,OUMA 51.1745911046527,84,8.95464800000002,0.00332580576516697
922,OUMV,213.9452697,-415.8905394,-415.5221184,OUMV 50.5982529252924,84,6.21887820000001,0.0130605584090802
923,OUMVA,213.8542574,-413.7085147,-413.2151227,OUMVA 57.6925474472407,84,8.52587390000002,0.00412101309565722
924,fit_env,212.897147708567,-419.794295417134,-419.690399313238,NA,84,2.05059728676201,0.104976586203827
925,EB,211.2271555,-414.454311,-414.280398,EB84,85,0.213060299999995,0.27852396275334
926,delta,210.2458559,-412.4917118,-412.3177987,delta84,85,2.17565959999996,0.104397366273838
927,DensDep,205.5436241,-407.0872483,-407.0355241,DensDep84,85,7.45793420000001,0.00744146060808597
928,TS,206.07723,-406.1544601,-406.0501122,TS 101,85,8.44334609999999,0.00454651587497081
929,TRC,211.2752231,-414.5504461,-414.3757736,TRC 816,85,0.117684699999984,0.292127951940728
930,SRC,210.298903,-414.5978061,-414.4934583,SRC 99,85,0,0.309833249484646
931,OUS,206.1573878,-402.3147755,-402.0527668,OUS 43.0743223518895,85,12.4406915,0.000616121248934477
932,OUMA,206.1649684,-400.3299369,-399.9615158,OUMA 43.1437582780309,85,14.5319425,0.000216549309031134
933,OUMV,205.4659596,-398.9319192,-398.5634981,OUMV 41.6345620925871,85,15.9299602,0.000107641840766481
934,OUMVA,206.1763747,-398.3527493,-397.8593573,OUMVA 43.146395026652,85,16.634101,7.56970376449709e-05
935,fit_env,205.310980548689,-404.621961097378,-404.518064993482,NA,85,9.97539330651796,0.00211348362801432
936,EB,212.8962666,-417.7925331,-417.6186201,EB85,86,0,0.401463398706821
937,delta,211.6435707,-415.2871413,-415.1132283,delta85,86,2.50539179999998,0.114711521473105
938,DensDep,206.1397476,-408.2794953,-408.2277712,DensDep85,86,9.39084889999998,0.00366816639694313
939,TS,206.7149606,-407.4299211,-407.3255733,TS 1137,86,10.2930468,0.00233635720845383
940,TRC,212.8918665,-417.783733,-417.6090605,TRC 613,86,0.00955959999998868,0.399549062670032
941,SRC,210.2038913,-414.4077825,-414.3034347,SRC 711,86,3.31518539999996,0.0765178209925299
942,OUS,206.5139748,-403.0279496,-402.7659409,OUS 55.2163924134543,86,14.8526792,0.000239016370842758
943,OUMA,206.1834786,-400.3669573,-399.9985362,OUMA 51.9180536002661,86,17.6200839,5.99091768865812e-05
944,OUMV,207.7704372,-403.5408745,-403.1724534,OUMV 52.2189984008025,86,14.4461667,0.000292887418165537
945,OUMVA,207.3097114,-400.6194229,-400.1260308,OUMVA 55.045641733772,86,17.4925893,6.38525805088511e-05
946,fit_env,205.959638457591,-405.919276915182,-405.815380811286,NA,86,11.803239288714,0.0010980070057117
947,EB,211.4312429,-414.8624859,-414.6885728,EB86,87,0,0.455263832131827
948,delta,205.6490548,-403.2981096,-403.1241965,delta86,87,11.5643763,0.00140310684338969
949,DensDep,205.512291,-407.024582,-406.9728579,DensDep86,87,7.71571489999997,0.00961207049339181
950,TS,205.8952237,-405.7904473,-405.6860995,TS 341,87,9.00247329999996,0.00505127381332092
951,TRC,211.4110609,-414.8221218,-414.6474493,TRC 56,87,0.0411234999999692,0.445998394278699
952,SRC,208.0022917,-410.0045834,-409.9002356,SRC 1132,87,4.7883372,0.0415421469794982
953,OUS,206.5283479,-403.0566958,-402.7946871,OUS 49.5904186997955,87,11.8938857,0.00118997732431165
954,OUMA,206.978447,-401.9568941,-401.588473,OUMA 49.5593833073147,87,13.1000998,0.00065104741960035
955,OUMV,210.7485622,-409.4971244,-409.1287033,OUMV 50.0208465727515,87,5.55986949999999,0.0282457315822129
956,OUMVA,210.479263,-406.958526,-406.465134,OUMVA 49.6514991917104,87,8.2234388,0.00745703365485872
957,fit_env,205.55222334397,-405.10444668794,-405.000550584044,NA,87,9.68802221595598,0.0035853854788905
958,EB,213.3959828,-418.7919655,-418.6180525,EB87,88,3.8056497,0.0578413935396459
959,delta,212.623422,-417.246844,-417.0729309,delta87,88,5.35077129999996,0.0267128272281024
960,DensDep,211.955342,-419.9106841,-419.8589599,DensDep87,88,2.56474229999998,0.107571782678308
961,TS,212.0520987,-418.1041975,-417.9998497,TS 102,88,4.42385249999995,0.0424617330103009
962,TRC,215.2991873,-422.5983747,-422.4237022,TRC 614,88,0,0.387815426122452
963,SRC,214.1572694,-422.3145387,-422.2101909,SRC 69,88,0.213511299999993,0.348547273874576
964,OUS,211.7744989,-413.5489978,-413.2869891,OUS 39.4470798807056,88,9.13671309999995,0.00402358368953093
965,OUMA,211.7556237,-411.5112475,-411.1428264,OUMA 39.4419721982793,88,11.2808758,0.00137725394334604
966,OUMV,212.0890669,-412.1781338,-411.8097128,OUMV 39.6284872212066,88,10.6139894,0.00192232390355063
967,OUMVA,212.3802976,-410.7605952,-410.2672031,OUMVA 41.9553083632553,88,12.1564991,0.000888944896187296
968,fit_env,211.340021821337,-416.680043642674,-416.576147538778,NA,88,5.84755466122198,0.0208374571139993
969,EB,204.9887921,-401.9775841,-401.8036711,EB88,89,1.16483830000004,0.325847362686426
970,delta,203.6865947,-399.3731894,-399.1992763,delta88,89,3.76923310000001,0.0886088428534142
971,DensDep,191.4239015,-378.847803,-378.7960789,DensDep88,89,24.1724305,3.28835762525656e-06
972,TS,195.214983,-384.4299661,-384.3256182,TS 342,89,18.6428912,5.22039356732006e-05
973,TRC,205.5715909,-403.1431818,-402.9685094,TRC 716,89,0,0.583385503663816
974,SRC,197.4308803,-388.8617606,-388.7574128,SRC 1133,89,14.2110966,0.000478690948675811
975,OUS,192.3624292,-374.7248585,-374.4628497,OUS 40.3022697449565,89,28.5056597,3.76730062751894e-07
976,OUMA,194.5726044,-377.1452087,-376.7767877,OUMA 39.9960638586964,89,26.1917217,1.19810679255263e-06
977,OUMV,200.0824352,-388.1648705,-387.7964494,OUMV 50.5447916207548,89,15.17206,0.000296063360773598
978,OUMVA,202.6368349,-391.2736699,-390.7802778,OUMVA 40.3024304436373,89,12.1882316,0.00131617843037376
979,fit_env,193.590861835616,-381.181723671232,-381.077827567336,NA,89,21.890681832664,1.02909263671171e-05
980,EB,205.8330749,-403.6661497,-403.4922367,EB89,90,0.608546900000022,0.157860820699766
981,delta,205.5564452,-403.1128905,-402.9389774,delta89,90,1.1618062,0.1197114319691
982,DensDep,203.8363481,-403.6726963,-403.6209721,DensDep89,90,0.479811499999983,0.168356114173703
983,TS,204.1320963,-402.2641926,-402.1598448,TS 343,90,1.94093880000003,0.0810866076074988
984,TRC,206.1377281,-404.2754561,-404.1007836,TRC 310,90,0,0.214002396418341
985,SRC,204.8571903,-403.7143806,-403.6100328,SRC 1010,90,0.490750800000001,0.167437778929487
986,OUS,204.474945,-398.94989,-398.6878812,OUS 61.1528280126978,90,5.41290240000001,0.0142896573475409
987,OUMA,204.5417302,-397.0834605,-396.7150394,OUMA 56.8196490378236,90,7.38574419999998,0.00532874160231455
988,OUMV,204.2710471,-396.5420943,-396.1736732,OUMV 48.9036340156619,90,7.9271104,0.00406507426894358
989,OUMVA,204.5709447,-395.1418894,-394.6484973,OUMVA 60.2794317212626,90,9.45228630000003,0.00189618517115576
990,fit_env,203.925479844891,-401.850959689781,-401.747063585885,NA,90,2.35372001411503,0.065965191812148
991,EB,205.1625211,-402.3250423,-402.1511292,EB90,91,664.5373488,4.98365762417518e-145
992,delta,537.4311957,-1066.862391,-1066.688478,delta90,91,0,1
993,DensDep,203.9414254,-403.8828508,-403.8311266,DensDep90,91,662.8573514,1.15439649370588e-144
994,TS,204.1475204,-402.2950407,-402.1906929,TS 1138,91,664.4977851,5.08322515988657e-145
995,TRC,205.4025446,-402.8050892,-402.6304167,TRC 717,91,664.0580613,6.33321391083525e-145
996,SRC,204.9167215,-403.833443,-403.7290952,SRC 810,91,662.9593828,1.09698114256699e-144
997,OUS,205.4793631,-400.9587262,-400.6967174,OUS 40.2873717868102,91,665.9917606,2.4083893007753e-145
998,OUMA,206.3379724,-400.6759447,-400.3075237,OUMA 39.9352794833321,91,666.3809543,1.98250527268337e-145
999,OUMV,205.8593171,-399.7186343,-399.3502132,OUMV 51.9224028620515,91,667.3382648,1.22839210700512e-145
1000,OUMVA,205.983518,-397.967036,-397.4736439,OUMVA 51.6676672148677,91,669.2148341,4.8066795674985e-146
1001,fit_env,203.891346093696,-401.782692187391,-401.678796083495,NA,91,665.009681916505,3.93534095896871e-145
1002,EB,205.859253,-403.7185061,-403.544593,EB91,92,3.18180429999995,0.15920385613876
1003,delta,204.8672468,-401.7344936,-401.5605806,delta91,92,5.16581669999999,0.059037881375914
1004,DensDep,193.7700115,-383.540023,-383.4882989,DensDep91,92,23.2380984,7.02723788108974e-06
1005,TS,197.0029784,-388.0059569,-387.901609,TS 344,92,18.8247883,6.38443936796547e-05
1006,TRC,207.4505349,-406.9010698,-406.7263973,TRC 718,92,0,0.781400361376545
1007,SRC,198.3858183,-390.7716365,-390.6672887,SRC 811,92,16.0591086,0.000254496892086763
1008,OUS,193.437888,-376.8757759,-376.6137672,OUS 45.4437822900467,92,30.1126301,2.2594308992224e-07
1009,OUMA,196.4573675,-380.914735,-380.546314,OUMA 50.6855367132771,92,26.1800833,1.61413833255246e-06
1010,OUMV,198.1133892,-384.2267785,-383.8583574,OUMV 50.9522947041775,92,22.8680399,8.45554952289737e-06
1011,OUMVA,198.9764868,-383.9529736,-383.4595816,OUMVA 46.7566868750488,92,23.2668157,6.92705718286844e-06
1012,fit_env,195.574803260237,-385.149606520474,-385.045710416578,NA,92,21.680686883422,1.53098970053162e-05
1013,EB,211.1580917,-414.3161833,-414.1422703,EB92,93,3.03233449999999,0.159252881105156
1014,delta,203.5436569,-399.0873139,-398.9134008,delta92,93,18.261204,7.85561703669301e-05
1015,DensDep,203.5170595,-403.034119,-402.9823948,DensDep92,93,14.19221,0.000600829328487224
1016,TS,204.4573702,-402.9147403,-402.8103925,TS 345,93,14.3642123,0.000551316891752955
1017,TRC,212.6746386,-417.3492773,-417.1746048,TRC 817,93,0,0.725354598019706
1018,SRC,209.7873148,-413.5746296,-413.4702818,SRC 812,93,3.70432299999999,0.113806442890687
1019,OUS,203.7801165,-397.560233,-397.2982243,OUS 45.2402944103646,93,19.8763805,3.50307296045034e-05
1020,OUMA,203.5596237,-395.1192473,-394.7508263,OUMA 57.2842670154257,93,22.4237785,9.80141403920825e-06
1021,OUMV,203.815433,-395.6308659,-395.2624449,OUMV 40.2950829891905,93,21.9121599,1.26585890996834e-05
1022,OUMVA,204.1005432,-394.2010863,-393.7076943,OUMVA 45.9266236462578,93,23.4669105,5.81802388241468e-06
1023,fit_env,203.821817207622,-401.643634415245,-401.539738311349,NA,93,15.634866488651,0.000292066837217792
1024,EB,206.503096,-405.006192,-404.832279,EB93,94,15.0234068,0.000323401164724452
1025,delta,210.3336097,-412.6672194,-412.4933063,delta93,94,7.36237950000003,0.0149043321595074
1026,DensDep,206.5420694,-409.0841387,-409.0324146,DensDep93,94,10.8232712,0.00264112792346502
1027,TS,207.2553092,-408.5106183,-408.4062705,TS 94,94,11.4494153,0.00193118541619511
1028,TRC,214.0151792,-420.0303583,-419.8556858,TRC 818,94,0,0.591606471438777
1029,SRC,212.5570891,-419.1141783,-419.0098304,SRC 813,94,0.845855400000005,0.387576779438402
1030,OUS,206.3423476,-402.6846952,-402.4226864,OUS 54.794186889383,94,17.4329994,9.6940486467202e-05
1031,OUMA,206.1864661,-400.3729321,-400.0045111,OUMA 50.9796499534715,94,19.8511747,2.89337750224486e-05
1032,OUMV,208.0863061,-404.1726121,-403.8041911,OUMV 52.8838665435841,94,16.0514947,0.000193417216386256
1033,OUMVA,207.6388017,-401.2776034,-400.7842113,OUMVA 49.5156234469473,94,19.0714745,4.27282245617398e-05
1034,fit_env,206.173344780383,-406.346689560766,-406.242793456869,NA,94,13.612892343131,0.000654682756490974
1035,EB,208.2366017,-408.4732034,-408.2992904,EB94,95,0.574174900000003,0.293176472858385
1036,delta,207.8091914,-407.6183829,-407.4444698,delta94,95,1.42899550000004,0.191208493968947
1037,DensDep,203.9482865,-403.8965731,-403.8448489,DensDep94,95,5.02861640000003,0.0316125430612574
1038,TS,204.2665562,-402.5331124,-402.4287646,TS 1139,95,6.4447007,0.0155725823165803
1039,TRC,208.5240689,-409.0481377,-408.8734653,TRC 311,95,0,0.390669593820107
1040,SRC,205.5963085,-405.192617,-405.0882692,SRC 4,95,3.78519610000001,0.0588660264746981
1041,OUS,204.9205157,-399.8410314,-399.5790227,OUS 53.146807095822,95,9.29444260000002,0.00374582120818306
1042,OUMA,205.0976858,-398.1953715,-397.8269505,OUMA 53.1483537473615,95,11.0465148,0.00155987357163634
1043,OUMV,205.1103439,-398.2206878,-397.8522667,OUMV 53.1483579169552,95,11.0211986,0.00157974410356713
1044,OUMVA,205.1993701,-396.3987402,-395.9053481,OUMVA 53.148353223399,95,12.9681172,0.000596786156935132
1045,fit_env,203.95548943429,-401.91097886858,-401.807082764684,NA,95,7.066382535316,0.0114120624597029
1046,EB,206.7861243,-405.5722486,-405.3983355,EB95,96,2.33289550000001,0.177086650509929
1047,delta,206.3330929,-404.6661857,-404.4922727,delta95,96,3.23895829999998,0.112573660083903
1048,DensDep,202.8459716,-401.6919432,-401.640219,DensDep95,96,6.09101199999998,0.0270471303742809
1049,TS,203.1553659,-400.3107319,-400.2063841,TS 346,96,7.5248469,0.0132058968868196
1050,TRC,207.9529517,-407.9059034,-407.731231,TRC 57,96,0,0.568548665964775
1051,SRC,204.972224,-403.944448,-403.8401002,SRC 52,96,3.89113079999998,0.0812492437672431
1052,OUS,204.3333389,-398.6666778,-398.404669,OUS 54.0278828475048,96,9.32656199999997,0.00536451469119578
1053,OUMA,203.8097167,-395.6194333,-395.2510123,OUMA 50.0910397963649,96,12.4802187,0.00110846653889419
1054,OUMV,204.3289449,-396.6578898,-396.2894688,OUMV 50.0910732156706,96,11.4417622,0.00186303301650338
1055,OUMVA,204.9184675,-395.8369351,-395.343543,OUMVA 54.5154147953342,96,12.387688,0.00116095496681039
1056,fit_env,202.953261667978,-399.906523335955,-399.802627232059,NA,96,7.92860376794096,0.0107917831996447
1057,EB,210.472,-412.944,-412.770087,EB96,97,0.801107100000024,0.227942394080471
1058,delta,209.5118547,-411.0237094,-410.8497963,delta96,97,2.72139780000003,0.0872648362397497
1059,DensDep,207.0249968,-410.0499936,-409.9982694,DensDep96,97,3.57292469999999,0.0570075741875111
1060,TS,207.3461838,-408.6923677,-408.5880199,TS 1140,97,4.98317420000001,0.0281644174733479
1061,TRC,210.8729333,-413.7458666,-413.5711941,TRC 412,97,0,0.340238379966063
1062,SRC,209.4309766,-412.8619531,-412.7576053,SRC 712,97,0.813588799999991,0.226524269544414
1063,OUS,208.2845687,-406.5691373,-406.3071286,OUS 43.2755784776614,97,7.26406550000002,0.00900350314097898
1064,OUMA,207.742612,-403.485224,-403.116803,OUMA 57.4614513031455,97,10.4543911,0.00182659018061554
1065,OUMV,207.1371899,-402.2743797,-401.9059587,OUMV 38.1202703991953,97,11.6652354,0.000997033199166859
1066,OUMVA,209.3422173,-404.6844347,-404.1910426,OUMVA 43.2778912492936,97,9.38015150000001,0.00312542645503619
1067,fit_env,206.893010759076,-407.786021518151,-407.682125414255,NA,97,5.88906868574503,0.017905575532645
1068,EB,210.8592838,-413.7185676,-413.5446546,EB97,98,514.5761957,1.82473097522562e-112
