,model,lnL,AIC,AICc,timing,tree.no,delta,w
274,OUMVA,61.6253217,-109.2506434,-108.4563172,OUMVA 15.9039110753454,25,16.8768208,0.000149479366281235
275,fit_env,60.2131694657012,-114.426338931402,-114.260821690023,NA,25,11.072316309977,0.00272278521130807
276,EB,59.43531327,-110.8706265,-110.5928488,EB25,26,6.372524,0.0216599702071204
277,delta,58.05299205,-108.1059841,-107.8282063,delta25,26,9.13716649999999,0.00543654971504651
278,DensDep,56.39298105,-108.7859621,-108.7037703,DensDep25,26,8.2616025,0.00842266777613703
279,TS,57.26844533,-108.5368907,-108.370224,TS 711,26,8.5951488,0.00712887520051324
280,TRC,62.42126762,-116.8425352,-116.562815,TRC 59,26,0.402557799999997,0.428567806085778
281,SRC,61.56601971,-117.1320394,-116.9653728,SRC 510,26,0,0.524123773864334
282,OUS,57.15911379,-104.3182276,-103.8986472,OUS 15.2622318000204,26,13.0667256,0.00076213243902171
283,OUMA,57.17339046,-102.3467809,-101.7552316,OUMA 15.0879557237156,26,15.2101412,0.000260971849471525
284,OUMV,57.79999384,-103.5999877,-103.0084384,OUMV 14.9850978188946,26,13.9569344,0.000488341982912417
285,OUMVA,57.75585991,-101.5117198,-100.7173936,OUMVA 14.9851009076419,26,16.2479792,0.000155320938168462
286,fit_env,56.4001904711267,-106.800380942253,-106.634863700874,NA,26,10.330509099126,0.00299358994149697
287,EB,60.26285924,-112.5257185,-112.2479407,EB26,27,7.4539213,0.0165748647960155
288,delta,57.10137614,-106.2027523,-105.9249745,delta26,27,13.7768875,0.000702158777985532
289,DensDep,56.88489508,-109.7697902,-109.6875984,DensDep26,27,10.0142636,0.00460764199784479
290,TS,57.93687085,-109.8737417,-109.707075,TS 111,27,9.994787,0.00465273179053812
291,TRC,63.00650732,-118.0130146,-117.7332944,TRC 610,27,1.9685676,0.257382737732162
292,SRC,62.93426432,-119.8685286,-119.701862,SRC 612,27,0,0.688729109474433
293,OUS,61.73478172,-113.4695634,-113.049983,OUS 1.42465280639727,27,6.65187900000001,0.0247520553233761
294,OUMA,58.0676442,-104.1352884,-103.5437391,OUMA 4.52211922611845,27,16.1581229,0.000213479723853533
295,OUMV,58.61152435,-105.2230487,-104.6314994,OUMV 14.3986772806483,27,15.0703626,0.000367756858026325
296,OUMVA,58.70732941,-103.4146588,-102.6203326,OUMVA 14.981205974955,27,17.0815294,0.000134536913058194
297,fit_env,57.031668867067,-108.063337734134,-107.897820492755,NA,27,11.804041507245,0.00188292661270649
298,EB,62.71670369,-117.4334074,-117.1556296,EB27,28,8.37897510000001,0.0105560178557256
299,delta,61.304344,-114.608688,-114.3309102,delta27,28,11.2036945,0.00257110665212485
300,DensDep,60.31371637,-116.6274327,-116.545241,DensDep27,28,8.9893637,0.00777957578351734
301,TS,61.84059594,-117.6811919,-117.5145252,TS 712,28,8.02007950000001,0.0126308711691513
302,TRC,65.93806311,-123.8761262,-123.5964059,TRC 611,28,1.93819880000001,0.264299851609663
303,SRC,65.85063567,-125.7012713,-125.5346047,SRC 613,28,0,0.696580706001724
304,OUS,61.37663813,-112.7532763,-112.3336958,OUS 14.9711914928015,28,13.2009089,0.000947175586249676
305,OUMA,61.22159851,-110.443197,-109.8516477,OUMA 16.5115544922464,28,15.682957,0.000273817120233778
306,OUMV,62.12865758,-112.2573152,-111.6657659,OUMV 16.3155425177161,28,13.8688388,0.000678252433298527
307,OUMVA,62.40630891,-110.8126178,-110.0182916,OUMVA 15.8536166026159,28,15.5163131,0.000297609549002352
308,fit_env,60.5232360143119,-115.046472028624,-114.880954787244,NA,28,10.653649912756,0.00338501623930986
309,EB,60.84270073,-113.6854015,-113.4076237,EB28,29,8.10448389999999,0.0120175977803705
310,delta,59.42958159,-110.8591632,-110.5813854,delta28,29,10.9307222,0.00292487840023773
311,DensDep,58.26197267,-112.5239453,-112.4417536,DensDep28,29,9.07035399999999,0.00741449603189687
312,TS,59.57740523,-113.1548105,-112.9881438,TS 713,29,8.52396379999999,0.00974380898326184
313,TRC,63.96312791,-119.9262558,-119.6465355,TRC 510,29,1.86557209999999,0.272007042431025
314,SRC,63.83938714,-121.6787743,-121.5121076,SRC 614,29,0,0.691327738485173
315,OUS,59.11492215,-108.2298443,-107.8102639,OUS 14.5158637096942,29,13.7018437,0.000731756227703051
316,OUMA,59.11530113,-106.2306023,-105.639053,OUMA 14.8763929767243,29,15.8730546,0.000247112076872456
317,OUMV,59.35918232,-106.7183646,-106.1268153,OUMV 14.3819691945407,29,15.3852923,0.000315362615237425
318,OUMVA,59.36098766,-104.7219753,-103.9276491,OUMVA 14.3819862897055,29,17.5844585,0.00010501886873315
319,fit_env,58.4524108983866,-110.904821796773,-110.739304555394,NA,29,10.772803044606,0.00316518809948903
320,EB,62.45208385,-116.9041677,-116.6263899,EB29,30,6.26579899999999,0.0289727789243555
321,delta,59.28393507,-110.5678701,-110.2900924,delta29,30,12.6020965,0.00121921594168103
322,DensDep,59.16852882,-114.3370576,-114.2548659,DensDep29,30,8.63732299999999,0.00885156899954672
323,TS,60.06274132,-114.1254826,-113.958816,TS 112,30,8.93337289999999,0.00763367805862195
324,TRC,64.73365237,-121.4673047,-121.1875845,TRC 511,30,1.70460439999999,0.283426840422493
325,SRC,64.52942776,-123.0588555,-122.8921889,SRC 511,30,0,0.664647105506683
326,OUS,59.86235836,-109.7247167,-109.3051363,OUS 13.5726965319742,30,13.5870526,0.00074507524283427
327,OUMA,59.79733712,-107.5946742,-107.0031249,OUMA 13.9932527516694,30,15.889064,0.00023568107415137
328,OUMV,60.46827656,-108.9365531,-108.3450038,OUMV 13.4788508632991,30,14.5471851,0.000461009643011202
329,OUMVA,60.47837532,-106.9567506,-106.1624244,OUMVA 13.4788507805127,30,16.7297645,0.00015479927232051
330,fit_env,59.3249394104532,-112.649878820906,-112.484361579527,NA,30,10.407827320473,0.00365224691430131
331,EB,57.94997343,-107.8999469,-107.6221691,EB30,31,4.39888210000001,0.0559366498625286
332,delta,57.03671787,-106.0734357,-105.795658,delta30,31,6.2253932,0.0224426742730306
333,DensDep,56.23712383,-108.4742477,-108.3920559,DensDep30,31,3.6289953,0.0822006490430055
334,TS,57.01949271,-108.0389854,-107.8723188,TS 113,31,4.1487324,0.0633892727709667
335,TRC,59.31758652,-110.635173,-110.3554528,TRC 46,31,1.66559840000001,0.21939234309339
336,SRC,59.09385892,-112.1877178,-112.0210512,SRC 42,31,0,0.504546924787583
337,OUS,57.03867057,-104.0773411,-103.6577607,OUS 12.8686342359848,31,8.36329050000001,0.00770612600744082
338,OUMA,57.79551449,-103.591029,-102.9994797,OUMA 12.868617621218,31,9.02157150000001,0.00554488065696427
339,OUMV,57.30850325,-102.6170065,-102.0254572,OUMV 12.8686130646329,31,9.995594,0.00340710803513593
340,OUMVA,58.0022205,-102.004441,-101.2101148,OUMVA 11.4315951399596,31,10.8109364,0.00226639995103919
341,fit_env,56.3711779197375,-106.742355839475,-106.576838598096,NA,31,5.444212601904,0.0331669715189151
342,EB,61.4647599,-114.9295198,-114.651742,EB31,32,7.3538133,0.0172139497343674
343,delta,59.50811216,-111.0162243,-110.7384465,delta31,32,11.2671088,0.00243287171707752
344,DensDep,59.29185892,-114.5837178,-114.5015261,DensDep31,32,7.50402919999999,0.0159684058575893
345,TS,60.44124203,-114.8824841,-114.7158174,TS 714,32,7.28973789999999,0.017774374517465
346,TRC,64.15981381,-120.3196276,-120.0399073,TRC 612,32,1.965648,0.254627765658151
347,SRC,64.08611096,-122.1722219,-122.0055553,SRC 615,32,0,0.680363174794004
348,OUS,60.10941022,-110.2188204,-109.79924,OUS 16.8515101398584,32,12.2063153,0.00152115373965348
349,OUMA,61.36286408,-110.7257282,-110.1341789,OUMA 16.3106457128117,32,11.8713764,0.00179847401550603
350,OUMV,60.74710653,-109.4942131,-108.9026638,OUMV 16.3106460692012,32,13.1028915,0.000971592293331834
351,OUMVA,60.84134878,-107.6826976,-106.8883713,OUMVA 15.805776164189,32,15.117184,0.000354883659186345
352,fit_env,59.5050058506658,-113.010011701332,-112.844494459952,NA,32,9.16106084004799,0.00697335401366744
353,EB,63.29521637,-118.5904327,-118.312655,EB32,33,7.95779879999999,0.0126298122768625
354,delta,61.59664129,-115.1932826,-114.9155048,delta32,33,11.354949,0.00231054857103467
355,DensDep,59.68206486,-115.3641297,-115.2819379,DensDep32,33,10.9885159,0.00277514090636839
356,TS,61.3874322,-116.7748644,-116.6081977,TS 91,33,9.66225609999999,0.00538615311855989
357,TRC,66.46424223,-124.9284845,-124.6487642,TRC 613,33,1.6216896,0.300099676052025
358,SRC,66.21856023,-126.4371205,-126.2704538,SRC 616,33,0,0.675166598477767
359,OUS,60.43610192,-110.8722038,-110.4526234,OUS 4.71638250317595,33,15.8178304,0.000248091976889168
360,OUMA,60.77672632,-109.5534526,-108.9619034,OUMA 4.50990287493866,33,17.3085504,0.000117735378602723
361,OUMV,60.98398106,-109.9679621,-109.3764128,OUMV 15.5134191010998,33,16.894041,0.000144849352195421
362,OUMVA,60.96238033,-107.9247607,-107.1304344,OUMVA 15.5134214317904,33,19.1400194,4.71203539958796e-05
363,fit_env,59.7746707001031,-113.549341400206,-113.383824158827,NA,33,12.886629641173,0.00107427353569975
364,EB,59.77599953,-111.5519991,-111.2742213,EB33,34,6.97145250000001,0.0196668743488928
365,delta,58.90654023,-109.8130805,-109.5353027,delta33,34,8.7103711,0.00824392376204031
366,DensDep,58.19450679,-112.3890136,-112.3068218,DensDep33,34,5.93885200000001,0.0329580639948251
367,TS,59.21829191,-112.4365838,-112.2699172,TS 715,34,5.97575660000001,0.0323554884601921
368,TRC,62.27894425,-116.5578885,-116.2781682,TRC 614,34,1.96750560000001,0.240064866833208
369,SRC,62.20617024,-118.4123405,-118.2456738,SRC 617,34,0,0.642047292492266
370,OUS,59.58494889,-109.1698978,-108.7503174,OUS 16.6524671587154,34,9.49535640000001,0.00556770959329353
371,OUMA,59.62200193,-107.2440039,-106.6524546,OUMA 16.7458416512913,34,11.5932192,0.00195043488428902
372,OUMV,59.84083379,-107.6816676,-107.0901183,OUMV 16.6524623674857,34,11.1555555,0.00242755411955943
373,OUMVA,59.87880785,-105.7576157,-104.9632894,OUMVA 16.652461981138,34,13.2823844,0.000838173436845512
374,fit_env,58.3713549938546,-110.742709987709,-110.57719274633,NA,34,7.66848105367001,0.0138796180745883
375,EB,60.86828274,-113.7365655,-113.4587877,EB34,35,7.8066874,0.0132082905550098
376,delta,59.59942502,-111.19885,-110.9210723,delta34,35,10.3444028,0.00371354521830017
377,DensDep,58.20341898,-112.406838,-112.3246462,DensDep34,35,8.9408289,0.00749153678549489
378,TS,59.35117268,-112.7023454,-112.5356787,TS 66,35,8.7297964,0.00832522618433287
379,TRC,64.01718184,-120.0343637,-119.7546434,TRC 512,35,1.5108317,0.307591484874794
380,SRC,63.7160709,-121.4321418,-121.2654751,SRC 512,35,0,0.654707391172367
381,OUS,58.91455467,-107.8291093,-107.4095289,OUS 14.8431247498911,35,13.8559462,0.000641603546271901
382,OUMA,59.18014903,-106.3602981,-105.7687488,OUMA 13.1105455465282,35,15.4967263,0.000282472311605986
383,OUMV,60.07479471,-108.1495894,-107.5580401,OUMV 14.0109870264532,35,13.707435,0.000691059677337609
384,OUMVA,59.86060108,-105.7212022,-104.9268759,OUMVA 14.8416945353748,35,16.3385992,0.000185423812569207
385,fit_env,58.382501708274,-110.765003416548,-110.599486175169,NA,35,10.665988924831,0.00316196586191652
386,EB,58.91796425,-109.8359285,-109.5581507,EB35,36,9.2945916,0.00592324103265276
387,delta,57.52040284,-107.0408057,-106.7630279,delta35,36,12.0897144,0.00146421955099196
388,DensDep,56.42619316,-108.8523863,-108.7701945,DensDep35,36,10.0825478,0.00399444909393651
389,TS,57.28984968,-108.5796994,-108.4130327,TS 85,36,10.4397096,0.00334118244845592
390,TRC,63.03901274,-118.0780255,-117.7983052,TRC 615,36,1.0544371,0.364658398492926
391,SRC,62.50970447,-119.0194089,-118.8527423,SRC 618,36,0,0.61780913753675
392,OUS,57.89635547,-105.7927109,-105.3731305,OUS 16.28795022698,36,13.4796118,0.000730792052811072
393,OUMA,57.93041254,-103.8608251,-103.2692758,OUMA 16.2852202741682,36,15.5834665,0.000255239316162372
394,OUMV,58.03867794,-104.0773559,-103.4858066,OUMV 15.6232910984,36,15.3669357,0.000284424260887382
395,OUMVA,58.0692335,-102.138467,-101.3441408,OUMVA 15.6232777739605,36,17.5086015,9.7478720197864e-05
396,fit_env,56.448591075408,-106.897182150816,-106.731664909437,NA,36,12.121077390563,0.00144143749422787
397,EB,61.01871655,-114.0374331,-113.7596553,EB36,37,8.7604899,0.00797776688387829
398,delta,59.6841493,-111.3682986,-111.0905208,delta36,37,11.4296244,0.00210032329564302
399,DensDep,58.34146959,-112.6829392,-112.6007474,DensDep36,37,9.9193978,0.00446917837580757
400,TS,59.5011051,-113.0022102,-112.8355435,TS 86,37,9.6846017,0.00502589040456585
401,TRC,64.76351277,-121.5270255,-121.2473053,TRC 616,37,1.27283990000001,0.33713503020002
402,SRC,64.34340591,-122.6868118,-122.5201452,SRC 619,37,0,0.637085253894835
403,OUS,58.71477791,-107.4295558,-107.0099754,OUS 5.14396397544145,37,15.5101698,0.00027302786570859
404,OUMA,62.53854107,-113.0770821,-112.4855328,OUMA 1.3812488086579,37,10.0346124,0.0042189964140382
405,OUMV,59.56601992,-107.1320398,-106.5404906,OUMV 16.1729578300898,37,15.9796546,0.000215903481339532
406,OUMVA,59.57094135,-105.1418827,-104.3475565,OUMVA 16.1730296933327,37,18.1725887,7.21223809969723e-05
407,fit_env,58.2411563982952,-110.48231279659,-110.316795555211,NA,37,12.203349644789,0.00142650680316666
408,EB,60.14563662,-112.2912732,-112.0134955,EB37,38,5.74328639999999,0.0227303124371455
409,delta,59.29828161,-110.5965632,-110.3187854,delta37,38,7.4379965,0.00974100537280679
410,DensDep,58.29019573,-112.5803915,-112.4981997,DensDep37,38,5.25858219999999,0.0289639363901539
411,TS,58.69906224,-111.3981245,-111.2314578,TS 67,38,6.52532409999999,0.0153740424696263
412,TRC,62.33021918,-116.6604384,-116.3807181,TRC 513,38,1.3760638,0.201806775636611
413,SRC,61.96172426,-117.9234485,-117.7567819,SRC 620,38,0,0.401554226223732
414,OUS,63.43362369,-116.8672474,-116.447667,OUS 1.31591255758902,38,1.3091149,0.208676484856892
415,OUMA,63.43927905,-114.8785581,-114.2870088,OUMA 1.31957119416722,38,3.4697731,0.0708422825327612
416,OUMV,60.24542678,-108.4908536,-107.8993043,OUMV 4.71132745578108,38,9.8574776,0.00290549503398724
417,OUMVA,63.70291031,-113.4058206,-112.6114944,OUMVA 1.3159726264352,38,5.14528749999999,0.0306520282074165
418,fit_env,57.8758546740552,-109.75170934811,-109.586192106731,NA,38,8.17058979326899,0.00675341083886723
419,EB,62.60880586,-117.2176117,-116.9398339,EB38,39,8.57413290000001,0.0097045987426199
420,delta,60.99399749,-113.987995,-113.7102172,delta38,39,11.8037496,0.00193052409977099
421,DensDep,58.8696609,-113.7393218,-113.65713,DensDep38,39,11.8568368,0.00187995515030789
422,TS,60.13157742,-114.2631548,-114.0964882,TS 716,39,11.4174786,0.00234181675775969
423,TRC,65.96123442,-123.9224688,-123.6427486,TRC 617,39,1.8712182,0.277011001038206
424,SRC,65.84031676,-125.6806335,-125.5139668,SRC 621,39,0,0.706036065409618
425,OUS,59.51971579,-109.0394316,-108.6198512,OUS 13.4496380522344,39,16.8941156,0.000151466397144302
426,OUMA,59.5336674,-107.0673348,-106.4757855,OUMA 13.9055106486838,39,19.0381813,5.18487563742416e-05
427,OUMV,60.61950381,-109.2390076,-108.6474583,OUMV 13.6355572581044,39,16.8665085,0.000153571667807302
428,OUMVA,60.28578311,-106.5715662,-105.77724,OUMVA 13.5597870200097,39,19.7367268,3.65637824276131e-05
429,fit_env,58.9270913634007,-111.854182726801,-111.688665485422,NA,39,13.825301314578,0.000702588197964495
430,EB,60.73502378,-113.4700476,-113.1922698,EB39,40,9.7875557,0.00532652461009816
431,delta,59.5379557,-111.0759114,-110.7981336,delta39,40,12.1816919,0.00160902898536853
432,DensDep,58.54503681,-113.0900736,-113.0078818,DensDep39,40,9.9719437,0.00485740809746567
433,TS,59.89578416,-113.7915683,-113.6249017,TS 717,40,9.35492380000001,0.00661285136576022
434,TRC,64.65219483,-121.3043897,-121.0246694,TRC 618,40,1.95515610000001,0.26744094680875
435,SRC,64.57324606,-123.1464921,-122.9798255,SRC 622,40,0,0.710860943826078
436,OUS,59.12402397,-108.2480479,-107.8284675,OUS 14.9034878444512,40,15.151358,0.000364509681213955
437,OUMA,60.21623712,-108.4324742,-107.8409249,OUMA 14.5385221346775,40,15.1389006,0.00036678718825608
438,OUMV,59.86852738,-107.7370548,-107.1455055,OUMV 14.7249333963206,40,15.83432,0.000259063216574121
439,OUMVA,61.24332023,-108.4866405,-107.6923142,OUMVA 14.7249118342572,40,15.2875113,0.000340520885468213
440,fit_env,58.6798608606419,-111.359721721284,-111.194204479904,NA,40,11.785621020096,0.00196141533496681
441,EB,59.62948971,-111.2589794,-110.9812016,EB40,41,5.8146096,0.0290370540928316
442,delta,58.59307178,-109.1861436,-108.9083658,delta40,41,7.8874454,0.0103001127494743
443,DensDep,57.13736716,-110.2747343,-110.1925425,DensDep40,41,6.6032687,0.0195748032692968
444,TS,57.77226191,-109.5445238,-109.3778571,TS 87,41,7.4179541,0.013025389506559
445,TRC,62.21779225,-116.4355845,-116.1558642,TRC 619,41,0.639947000000006,0.386025736350976
446,SRC,61.48123895,-116.9624779,-116.7958112,SRC 71,41,0,0.531592671884701
447,OUS,57.85038669,-105.7007734,-105.281193,OUS 20.3961604525635,41,11.5146182,0.00167962145181802
448,OUMA,57.85074753,-103.7014951,-103.1099458,OUMA 20.3778029900375,41,13.6858654,0.000567193276162239
449,OUMV,58.48243284,-104.9648657,-104.3733164,OUMV 19.4333719212236,41,12.4224948,0.00106676439977206
450,OUMVA,58.3616736,-102.7233472,-101.929021,OUMVA 18.1415034802569,41,14.8667902,0.00031426535879047
451,fit_env,57.1241163418169,-108.248232683634,-108.082715442254,NA,41,8.713095757746,0.00681638765961753
452,EB,58.53050935,-109.0610187,-108.7832409,EB41,42,10.9131533,0.00268126715754765
453,delta,-1e+200,2e+200,2e+200,delta41,42,2e+200,0
454,DensDep,58.32636879,-112.6527376,-112.5705458,DensDep41,42,7.1258484,0.0178132391402172
455,TS,59.11296361,-112.2259272,-112.0592606,TS 68,42,7.6371336,0.0137949054368384
456,TRC,63.33704692,-118.6740938,-118.3943736,TRC 514,42,1.30202060000001,0.327620475895457
457,SRC,62.93153042,-119.8630608,-119.6963942,SRC 623,42,0,0.628204752762162
458,OUS,59.11132182,-108.2226436,-107.8030632,OUS 15.3305262134769,42,11.893331,0.00164246909071152
459,OUMA,59.1113251,-106.2226502,-105.6311009,OUMA 14.858201090955,42,14.0652933,0.000554448974458072
460,OUMV,59.37817108,-106.7563422,-106.1647929,OUMV 14.6460125474169,42,13.5316013,0.000724021278206061
461,OUMVA,59.37819995,-104.7563999,-103.9620737,OUMVA 14.6460125515901,42,15.7343205,0.000240678298732736
462,fit_env,58.393734407617,-110.787468815234,-110.621951573855,NA,42,9.074442626145,0.00672374196567
463,EB,58.58924032,-109.1784806,-108.9007029,EB42,43,8.9707264,0.00787322215609072
464,delta,57.58942438,-107.1788488,-106.901071,delta42,43,10.9703583,0.00289692969784929
465,DensDep,56.9897259,-109.9794518,-109.89726,DensDep42,43,7.9741693,0.0129584223500872
466,TS,58.22662038,-110.4532408,-110.2865741,TS 718,43,7.58485520000001,0.0157431130231071
467,TRC,62.06757389,-116.1351478,-115.8554275,TRC 7,43,2.0160018,0.254889393802537
468,SRC,62.01904799,-118.038096,-117.8714293,SRC 72,43,0,0.698426956485111
469,OUS,57.20635343,-104.4127069,-103.9931264,OUS 17.4066446951799,43,13.8783029,0.000676839676504066
470,OUMA,57.13533367,-102.2706673,-101.679118,OUMA 19.0852470878152,43,16.1923113,0.000212816486846738
471,OUMV,57.84776161,-103.6955232,-103.1039739,OUMV 18.6605561863091,43,14.7674554,0.000433919129964352
472,OUMVA,59.53316615,-105.0663323,-104.2720061,OUMVA 17.9783455540785,43,13.5994232,0.000778114962716672
473,fit_env,57.1008953460315,-108.201790692063,-108.036273450684,NA,43,9.835155849316,0.0051102722291854
474,EB,60.83433826,-113.6686765,-113.3908987,EB43,44,10.6353496,0.00338701176233662
475,delta,61.38179559,-114.7635912,-114.4858134,delta43,44,9.54043490000001,0.00585564056951492
476,DensDep,60.46017604,-116.9203521,-116.8381603,DensDep43,44,7.18808800000001,0.0189836645079441
477,TS,61.56305393,-117.1261079,-116.9594412,TS 5,44,7.06680710000001,0.0201704627989517
478,TRC,65.13090687,-122.2618137,-121.9820935,TRC 47,44,2.0441548,0.248525497676902
479,SRC,65.09645748,-124.192915,-124.0262483,SRC 513,44,0,0.690642861114333
480,OUS,61.28605787,-112.5721157,-112.1525353,OUS 13.2335294012782,44,11.873713,0.00182351571016221
481,OUMA,61.43961024,-110.8792205,-110.2876712,OUMA 13.1286036078345,44,13.7385771,0.000717727216536018
482,OUMV,61.80642372,-111.6128474,-111.0212982,OUMV 12.6488498909408,44,13.0049501,0.00103577278120235
483,OUMVA,61.8984972,-109.7969944,-109.0026682,OUMVA 12.5229387434502,44,15.0235801,0.000377506608917036
484,fit_env,60.6960103793481,-115.392020758696,-115.226503517317,NA,44,8.79974478268301,0.0084803392532002
485,EB,61.95417523,-115.9083505,-115.6305727,EB44,45,7.1301544,0.0187765000281183
486,delta,60.60137795,-113.2027559,-112.9249781,delta44,45,9.83574899999999,0.0048540275811246
487,DensDep,59.75008484,-115.5001697,-115.4179779,DensDep44,45,7.3427492,0.0168830251715034
488,TS,61.16262602,-116.325252,-116.1585854,TS 92,45,6.60214169999999,0.0244495653687046
489,TRC,64.57766026,-121.1553205,-120.8756002,TRC 620,45,1.8851269,0.25855794810159
490,SRC,64.46369687,-122.9273937,-122.7607271,SRC 73,45,0,0.663602475972854
491,OUS,61.22835649,-112.456713,-112.0371326,OUS 17.7175309749948,45,10.7235945,0.00311393138694211
492,OUMA,61.23138819,-110.4627764,-109.8712271,OUMA 16.8435999811683,45,12.8895,0.00105435930586479
493,OUMV,61.59195925,-111.1839185,-110.5923692,OUMV 17.704711736345,45,12.1683579,0.00151210744906945
494,OUMVA,61.59038132,-109.1807626,-108.3864364,OUMVA 17.491318461236,45,14.3742907,0.000501845959197403
495,fit_env,59.8666824039185,-113.733364807837,-113.567847566458,NA,45,9.192879533542,0.00669421367503098
496,EB,61.25226285,-114.5045257,-114.2267479,EB45,46,8.66874759999999,0.00837073164709889
497,delta,59.99819516,-111.9963903,-111.7186125,delta45,46,11.176883,0.00238851920330125
498,DensDep,59.02286883,-114.0457377,-113.9635459,DensDep45,46,8.9319496,0.0073385427956625
499,TS,60.18971203,-114.3794241,-114.2127574,TS 719,46,8.68273809999999,0.0083123806145181
500,TRC,64.92839582,-121.8567916,-121.5770714,TRC 515,46,1.3184241,0.330267536844023
501,SRC,64.5310811,-123.0621622,-122.8954955,SRC 514,46,0,0.638495797561987
502,OUS,60.01642531,-110.0328506,-109.6132702,OUS 15.1132240421569,46,13.2822253,0.000833603377502824
503,OUMA,60.01650591,-108.0330118,-107.4414625,OUMA 14.7961206227425,46,15.454033,0.000281421592092458
504,OUMV,60.32900159,-108.6580032,-108.0664539,OUMV 14.2831933873555,46,14.8290416,0.000384656055512913
505,OUMVA,60.94743906,-107.8948781,-107.1005519,OUMVA 11.6046823200808,46,15.7949436,0.000237317420655864
506,fit_env,59.1993982403847,-112.398796480769,-112.23327923939,NA,46,10.66221626061,0.0030894928876446
507,EB,61.1238013,-114.2476026,-113.9698248,EB46,47,8.5232575,0.00936980348265372
508,delta,59.71537012,-111.4307402,-111.1529625,delta46,47,11.3401198,0.00229116626281026
509,DensDep,57.93336123,-111.8667225,-111.7845307,DensDep46,47,10.7085516,0.0031419545455209
510,TS,58.84743837,-111.6948767,-111.5282101,TS 88,47,10.9648722,0.00276401621668179
511,TRC,64.64399898,-121.287998,-121.0082777,TRC 71,47,1.4848046,0.316308680239705
512,SRC,64.32987449,-122.659749,-122.4930823,SRC 74,47,0,0.664557146029077
513,OUS,58.49108951,-106.982179,-106.5625986,OUS 17.8526416956064,47,15.9304837,0.000230819103493257
514,OUMA,58.53036991,-105.0607398,-104.4691905,OUMA 17.8486626666107,47,18.0238918,8.10389782570557e-05
515,OUMV,58.91341321,-105.8268264,-105.2352771,OUMV 17.7854170777593,47,17.2578052,0.000118863235655493
516,OUMVA,58.94393749,-103.887875,-103.0935487,OUMVA 17.785809810447,47,19.3995336,4.07358830716205e-05
517,fit_env,57.921641706828,-109.843283413656,-109.677766172277,NA,47,12.815316127723,0.00109577602307439
518,EB,60.87195546,-113.7439109,-113.4661332,EB47,48,7.7936907,0.0124354526252192
519,delta,59.21865394,-110.4373079,-110.1595301,delta47,48,11.1002938,0.00238035568950026
520,DensDep,57.72795297,-111.4559059,-111.3737142,DensDep47,48,9.88610970000001,0.00436816047210387
521,TS,58.86382635,-111.7276527,-111.560986,TS 93,48,9.6988379,0.00479693837509671
522,TRC,64.24081154,-120.4816231,-120.2019028,TRC 621,48,1.0579211,0.36084058784433
523,SRC,63.71324528,-121.4264906,-121.2598239,SRC 75,48,0,0.612406835710192
524,OUS,58.6265091,-107.2530182,-106.8334378,OUS 15.3300483220899,48,14.4263861,0.000451221818161411
525,OUMA,58.54326942,-105.0865388,-104.4949896,OUMA 18.5120714485176,48,16.7648343,0.000140153038100656
526,OUMV,59.80870577,-107.6174115,-107.0258622,OUMV 14.2901373322149,48,14.2339617,0.000496791914273036
527,OUMVA,59.75711331,-105.5142266,-104.7199004,OUMVA 15.0167918392236,48,16.5399235,0.000156834381691075
528,fit_env,57.7183614136474,-109.436722827295,-109.271205585916,NA,48,11.988618314084,0.00152666813133123
529,EB,61.41858365,-114.8371673,-114.5593895,EB48,49,8.1958757,0.0105232776881401
530,delta,60.18350168,-112.3670034,-112.0892256,delta48,49,10.6660396,0.0030602841651974
531,DensDep,59.54282746,-115.0856549,-115.0034631,DensDep48,49,7.75180209999999,0.0131395468491567
532,TS,61.02648636,-116.0529727,-115.8863061,TS 94,49,6.8689591,0.020430891120193
533,TRC,64.80196971,-121.6039394,-121.3242191,TRC 622,49,1.4310461,0.309824040828304
534,SRC,64.46096593,-122.9219319,-122.7552652,SRC 624,49,0,0.633669532288657
535,OUS,60.81207585,-111.6241517,-111.2045713,OUS 20.0294235839131,49,11.5506939,0.00196635313390516
536,OUMA,60.81353046,-109.6270609,-109.0355116,OUMA 19.5498357539674,49,13.7197536,0.000664746692847234
537,OUMV,61.29455181,-110.5891036,-109.9975543,OUMV 19.0469392008518,49,12.7577109,0.00107537789075908
538,OUMVA,61.30364317,-108.6072863,-107.8129601,OUMVA 19.0469390442106,49,14.9423051,0.000360730198046848
539,fit_env,59.673777728485,-113.34755545697,-113.182038215591,NA,49,9.57322698440899,0.0052852191447934
540,EB,60.02750956,-112.0550191,-111.7772413,EB49,50,7.78623039999999,0.0128973532679199
541,delta,58.88312461,-109.7662492,-109.4884714,delta49,50,10.0750003,0.00410677137917242
542,DensDep,56.90429251,-109.808585,-109.7263932,DensDep49,50,9.83707849999999,0.00462556287974296
543,TS,57.27419494,-108.5483899,-108.3817232,TS 69,50,11.1817485,0.00236141984480826
544,TRC,63.30368,-118.60736,-118.3276397,TRC 516,50,1.23583199999999,0.341115564019041
545,SRC,62.86506917,-119.7301383,-119.5634717,SRC 625,50,0,0.632789179740169
546,OUS,57.38920872,-104.7784174,-104.358837,OUS 16.1700978045685,50,15.2046347,0.000315947242732168
