,model,lnL,AIC,AICc,timing,tree.no,delta,w
782,NIG,207.393175378973,-408.786350757947,-408.656621028217,NA,46,39.634439471783,1.27516919143122e-09
783,BM,211.5838767,-417.1677535,-417.0380237,NA46,47,26.8583928,8.07614875629187e-07
784,EB,222.1455289,-436.2910578,-436.0736665,NA46,47,7.82274999999998,0.0109835219800201
785,OU,211.5838767,-415.1677535,-414.9503622,NA46,47,28.9460543,2.84363843082697e-07
786,kappa,210.7464502,-413.4929005,-413.2755092,NA46,47,30.6209073,1.23079200643037e-07
787,delta,213.0172284,-418.0344569,-417.8170656,NA46,47,26.0793509,1.19226037100038e-06
788,lambda,211.5838767,-415.1677535,-414.9503622,NA46,47,28.9460543,2.84363843082697e-07
789,ts ,213.6960868,-421.3921735,-421.2617387,NA 1144,47,22.6346778,6.6737874131835e-06
790,trc ,225.8369108,-443.6738217,-443.4552424,NA 1116,47,0.441174100000012,0.440180160088647
791,src ,225.0134256,-444.0268513,-443.8964165,NA 1120,47,0,0.548820345185491
792,bms ,215.0243629,-420.0487258,-419.720857,25.98252381,47,24.1755595,3.0886888387749e-06
793,ous ,210.4284819,-410.8569637,-410.5290949,50.37360023,47,33.3673216,3.11751376146631e-08
794,ouma ,209.9343493,-407.8686986,-407.4071602,35.35770997,47,36.4892563,6.5446868715079e-09
795,oumv ,215.0136411,-418.0272823,-417.5657438,35.40592662,47,26.3306727,1.05147093765355e-06
796,oumva ,215.2994579,-416.5989157,-415.9801312,a 34.5870628174681,47,27.9162853,4.75867310453749e-07
797,DensDep,210.69020120119,-417.380402402381,-417.315886273348,NA,47,26.580530226652,9.27985949915005e-07
798,JN,208.783447008844,-411.566894017689,-411.437164287959,NA,47,32.459252212041,4.90900123573942e-08
799,NIG,211.773718459472,-417.547436918944,-417.417707189215,NA,47,26.478709310785,9.76453422168844e-07
800,BM,212.397205,-418.79441,-418.6646803,NA47,48,23.7749725,3.97418287964102e-06
801,EB,223.0892246,-438.1784492,-437.9610579,NA47,48,4.47859489999996,0.0615747992113972
802,OU,212.397205,-416.79441,-416.5770187,NA47,48,25.8626341,1.39932273954472e-06
803,kappa,211.9154782,-415.8309564,-415.6135651,NA47,48,26.8260877,8.64383763655482e-07
804,delta,217.9801908,-427.9603817,-427.7429904,NA47,48,14.6966624,0.000372029894314467
805,lambda,212.397205,-416.79441,-416.5770187,NA47,48,25.8626341,1.39932273954472e-06
806,ts ,216.0875457,-426.1750913,-426.0446566,NA 1145,48,16.3949962,0.000159143659331958
807,trc ,224.8542453,-441.7084906,-441.4899114,NA 1117,48,0.949741399999994,0.359487509735148
808,src ,224.2850438,-442.5700876,-442.4396528,NA 1121,48,0,0.577986281015053
809,bms ,218.8935077,-427.7870155,-427.4591466,15.8701423,48,14.9805062,0.000322806254539448
810,ous ,211.489961,-412.979922,-412.6520531,46.84996067,48,29.7875997,1.96617622711075e-07
811,ouma ,217.5667465,-423.1334929,-422.6719545,32.53314207,48,19.7676982999999,2.94724598266707e-05
812,oumv ,217.3237869,-422.6475737,-422.1860353,32.53312629,48,20.2536175,2.31153445238894e-05
813,oumva ,217.6262184,-421.2524368,-420.6336522,a 32.533142410002,48,21.8060006,1.06366449730232e-05
814,DensDep,213.253375250151,-422.506750500303,-422.442234371271,NA,48,19.997418428729,2.62744293388746e-05
815,JN,207.944402140496,-409.888804280993,-409.759074551263,NA,48,32.680578248737,4.62828539160959e-08
816,NIG,208.046130646932,-410.092261293864,-409.962531564135,NA,48,32.477121235865,5.1238954516156e-08
817,BM,216.4463729,-426.8927458,-426.763016,NA48,49,31.4211818,1.10568029036101e-07
818,EB,228.1073053,-448.2146106,-447.9972193,NA48,49,10.1869785,0.00451417330730027
819,OU,216.4463729,-424.8927458,-424.6753545,NA48,49,33.5088433,3.89313651934539e-08
820,kappa,216.4684234,-424.9368467,-424.7194554,NA48,49,33.4647424,3.9799353916714e-08
821,delta,219.7393814,-431.4787628,-431.2613715,NA48,49,26.9228263,1.04817803262289e-06
822,lambda,216.4463729,-424.8927458,-424.6753545,NA48,49,33.5088433,3.89313651934539e-08
823,ts ,224.6728996,-443.3457992,-443.2153644,NA 1146,49,14.9688334,0.000413248827705204
824,trc ,232.1592187,-456.3184375,-456.0998582,NA 1118,49,2.08433959999996,0.25944416636664
825,src ,232.1573163,-458.3146326,-458.1841978,NA 1122,49,0,0.735618263862262
826,bms ,221.24556,-432.4911201,-432.1632512,32.70981931,49,26.0209466,1.64541609896096e-06
827,ous ,217.0089575,-424.017915,-423.6900462,8.434747246,49,34.4941516,2.37871633209574e-08
828,ouma ,217.4327041,-422.8654082,-422.4038698,6.197288128,49,35.780328,1.25041161100704e-08
829,oumv ,221.2448463,-430.4896926,-430.0281542,32.7098014,49,28.1560436,5.65777040326056e-07
830,oumva ,221.9691369,-429.9382739,-429.3194893,a 26.8122107536275,49,28.8647085,3.96972746180067e-07
831,DensDep,219.350173594012,-434.700347188024,-434.635831058991,NA,49,23.548366741009,5.66486593904197e-06
832,JN,218.068547390223,-430.137094780447,-430.007365050717,NA,49,28.176832749283,5.59926488327532e-07
833,NIG,212.423007029824,-418.846014059649,-418.716284329919,NA,49,39.467913470081,1.97835391696252e-09
834,BM,210.5710888,-415.1421777,-415.0124479,NA49,50,33.7200704,3.73818006772389e-08
835,EB,223.2034152,-438.4068304,-438.1894391,NA49,50,10.5430792,0.00403162296250726
836,OU,210.5710888,-413.1421777,-412.9247864,NA49,50,35.8077319,1.31622544639854e-08
837,kappa,210.7349217,-413.4698433,-413.252452,NA49,50,35.4800663,1.55053639147693e-08
838,delta,209.4226525,-410.8453051,-410.6279138,NA49,50,38.1046045,4.17417578930298e-09
839,lambda,210.5710888,-413.1421777,-412.9247864,NA49,50,35.8077319,1.31622544639854e-08
840,ts ,210.4249888,-414.8499776,-414.7195428,NA 1147,50,34.0129755,3.22891552500082e-08
841,trc ,228.4755488,-448.9510975,-448.7325183,NA 1119,50,0,0.785019544648349
842,src ,226.1173829,-446.2347658,-446.104331,NA 1123,50,2.62818729999998,0.210948697713337
843,bms ,206.8624659,-403.7249319,-403.397063,65.74296096,50,45.3354553,1.12308191496195e-10
844,ous ,209.8320689,-409.6641379,-409.336269,0.837635088,50,39.3962493,2.18823333751906e-09
845,ouma ,209.5595263,-407.1190527,-406.6575142,1.958408235,50,42.0750041,5.73336269335384e-10
846,oumv ,212.0220195,-412.0440389,-411.5825005,27.89856187,50,37.1500178,6.72754486893522e-09
847,oumva ,212.2317587,-410.4635175,-409.8447329,a 27.8985574645604,50,38.8877854,2.82166312875309e-09
848,DensDep,207.719296427236,-411.438592854471,-411.374076725439,NA,50,37.358441574561,6.0617490818083e-09
849,JN,206.26070303677,-406.52140607354,-406.39167634381,NA,50,42.34084195619,5.01976584391351e-10
850,NIG,202.680532951312,-399.361065902625,-399.231336172895,NA,50,49.501182127105,1.39905680031549e-11
851,BM,214.3541685,-422.7083369,-422.5786072,NA50,51,27.843812,6.3809051463257e-07
852,EB,225.7144258,-443.4288517,-443.2114604,NA50,51,7.21095879999996,0.0192863229215901
853,OU,214.3541685,-420.7083369,-420.4909456,NA50,51,29.9314736,2.24673749058518e-07
854,kappa,214.6326872,-421.2653743,-421.047983,NA50,51,29.3744362,2.9683251160632e-07
855,delta,221.0246724,-434.0493448,-433.8319535,NA50,51,16.5904657,0.000177221084261041
856,lambda,214.3541685,-420.7083369,-420.4909456,NA50,51,29.9314736,2.24673749058518e-07
857,ts ,220.5296861,-435.0593722,-434.9289375,NA 1148,51,15.4934817,0.000306706117390127
858,trc ,228.3545678,-448.7091356,-448.4905564,NA 1120,51,1.93186279999998,0.270141038595689
859,src ,228.276427,-450.5528539,-450.4224192,NA 1124,51,0,0.709723592417987
860,bms ,220.2718118,-430.5436235,-430.2157547,45.7957003,51,20.2066645,2.90581390171574e-05
861,ous ,214.5890043,-419.1780086,-418.8501397,21.69886851,51,31.5722795,9.89135657692707e-08
862,ouma ,223.6803396,-435.3606792,-434.8991408,21.77461664,51,15.5232784,0.000302170572267911
863,oumv ,220.0743696,-428.1487393,-427.6872008,42.1136809,51,22.7352184,8.20728083289079e-06
864,oumva ,220.0985134,-426.1970268,-425.5782423,a 42.1136274018727,51,24.8441769,2.85920157639608e-06
865,DensDep,216.684434674444,-429.368869348889,-429.304353219857,NA,51,21.118065980143,1.84229630191376e-05
866,JN,213.130922803152,-420.261845606304,-420.132115876575,NA,51,30.290303323425,1.87773130983725e-07
867,NIG,215.807653315931,-425.615306631861,-425.485576902131,NA,51,24.936842297869,2.72974914809431e-06
868,BM,214.6725814,-423.3451627,-423.215433,NA51,52,30.9907315,1.37558980602675e-07
869,EB,223.4546834,-438.9093669,-438.6919756,NA51,52,15.5141889,0.000315629417505725
870,OU,214.6725814,-421.3451627,-421.1277714,NA51,52,33.0783931,4.84349652281971e-08
871,kappa,214.9767719,-421.9535437,-421.7361524,NA51,52,32.4700121,6.56549156767505e-08
872,delta,221.2137198,-434.4274396,-434.2100483,NA51,52,19.9961162,3.35690712987118e-05
873,lambda,214.6725814,-421.3451627,-421.1277714,NA51,52,33.0783931,4.84349652281971e-08
874,ts ,223.9470672,-441.8941344,-441.7636996,NA 1149,52,12.4424649,0.00146620219519621
875,trc ,230.1690827,-452.3381654,-452.1195862,NA 1121,52,2.08657829999999,0.25998366887078
876,src ,230.1682996,-454.3365992,-454.2061645,NA 1125,52,0,0.73797353757068
877,bms ,222.3108325,-434.621665,-434.2937962,40.66164871,52,19.9123683,3.50045865079891e-05
878,ous ,215.2731402,-420.5462803,-420.2184115,22.86811002,52,33.987753,3.07393018060401e-08
879,ouma ,221.9237731,-431.8475462,-431.3860078,37.67970464,52,22.8201567,8.17912270421362e-06
880,oumv ,221.9692652,-431.9385304,-431.4769919,37.54145741,52,22.7291726,8.55980103226663e-06
881,oumva ,225.9356847,-437.8713694,-437.2525848,a 26.1317915668605,52,16.9535797,0.000153680134858738
882,DensDep,218.698065417348,-433.396130834696,-433.331614705664,NA,52,20.874549794336,2.16366437846955e-05
883,JN,208.946692374897,-411.893384749794,-411.763655020065,NA,52,42.442509479935,4.48504656569757e-10
884,NIG,210.021618929224,-414.043237858448,-413.913508128718,NA,52,40.292656371282,1.31401894705494e-09
885,BM,211.5638856,-417.1277712,-416.9980415,NA52,53,27.382162,6.98299775595275e-07
886,EB,222.9942006,-437.9884013,-437.77101,NA52,53,6.6091935,0.0226378250161535
887,OU,211.5638856,-415.1277712,-414.9103799,NA52,53,29.4698236,2.45873626001255e-07
888,kappa,211.7439116,-415.4878232,-415.2704319,NA52,53,29.1097716,2.94371827750444e-07
889,delta,217.3416228,-426.6832456,-426.4658543,NA52,53,17.9143492,7.94239221588817e-05
890,lambda,211.5638856,-415.1277712,-414.9103799,NA52,53,29.4698236,2.45873626001255e-07
891,ts ,218.2038676,-430.4077353,-430.2773005,NA 1150,53,14.102903,0.000534067753172083
892,trc ,225.7528341,-443.5056681,-443.2870889,NA 1022,53,1.09311459999998,0.356973528984982
893,src ,225.2553191,-444.5106382,-444.3802035,NA 1021,53,0,0.616599022737247
894,bms ,218.5221915,-427.044383,-426.7165141,30.48877484,53,17.6636894,9.00287901301421e-05
895,ous ,213.1464183,-416.2928366,-415.9649677,4.97378411,53,28.4152358,4.16593775903534e-07
896,ouma ,212.5584151,-413.1168302,-412.6552918,39.84468388,53,31.7249117,7.96206625144975e-08
897,oumv ,219.21278,-426.42556,-425.9640215,35.65989858,53,18.416182,6.17987544364899e-05
898,oumva ,218.9850568,-423.9701136,-423.3513291,a 34.8624754600337,53,21.0288744,1.67355802936401e-05
899,DensDep,214.109454157627,-424.218908315255,-424.154392186222,NA,53,20.225811313778,2.50048186581795e-05
900,JN,219.919919511283,-433.839839022567,-433.710109292837,NA,53,10.670094207163,0.0029718118786276
901,NIG,214.094458148366,-422.188916296733,-422.059186567003,NA,53,22.321016932997,8.77113084713495e-06
902,BM,213.8159616,-421.6319232,-421.5021935,NA53,54,24.4567359,1.86352925443656e-06
903,EB,226.7586269,-445.5172539,-445.2998626,NA53,54,0.659066800000005,0.274116009599903
904,OU,213.8159616,-419.6319232,-419.4145319,NA53,54,26.5443975,6.56154721741302e-07
905,kappa,213.8517309,-419.7034617,-419.4860704,NA53,54,26.472859,6.80049688923831e-07
906,delta,221.2382641,-434.4765283,-434.259137,NA53,54,11.6997924,0.00109766874648017
907,lambda,213.8159616,-419.6319232,-419.4145319,NA53,54,26.5443975,6.56154721741302e-07
908,ts ,216.8646821,-427.7293641,-427.5989294,NA 1151,54,18.36,3.92848947885229e-05
909,trc ,226.9848991,-445.9697981,-445.7512189,NA 1122,54,0.207710499999962,0.343514581135865
910,src ,226.0446821,-446.0893642,-445.9589294,NA 1126,54,0,0.381108766011809
911,bms ,219.6274646,-429.2549291,-428.9270603,37.72637109,54,17.0318691,7.6317749457519e-05
912,ous ,212.7926791,-415.5853582,-415.2574894,22.81495818,54,30.70144,8.20948566773061e-08
913,ouma ,212.4288233,-412.8576467,-412.3961082,34.83382317,54,33.5628212,1.96324688075248e-08
914,oumv ,219.6275095,-427.2550191,-426.7934806,37.72636258,54,19.1654488,2.62618072646347e-05
915,oumva ,219.6555996,-425.3111991,-424.6924146,a 36.4174439674725,54,21.2665148,9.18510075814826e-06
916,DensDep,213.928156146203,-423.856312292405,-423.791796163373,NA,54,22.167133236627,5.85486810649792e-06
917,JN,213.939354846758,-421.878709693516,-421.748979963786,NA,54,24.209949436214,2.10826507590841e-06
918,NIG,207.721956256049,-409.443912512099,-409.314182782369,NA,54,36.644746617631,4.20478035843164e-09
919,BM,210.867965,-415.7359299,-415.6062002,NA54,55,19.5385414,3.80079295291041e-05
920,EB,221.6810665,-435.3621329,-435.1447416,NA54,55,0,0.664682997022836
921,OU,210.8679657,-413.7359313,-413.51854,NA54,55,21.6262016,1.33827251824046e-05
922,kappa,210.8679657,-413.7359313,-413.51854,NA54,55,21.6262016,1.33827251824046e-05
923,delta,216.2616562,-424.5233125,-424.3059212,NA54,55,10.8388204,0.00294438518850227
924,lambda,210.8679656,-413.7359312,-413.5185399,NA54,55,21.6262017,1.33827245132686e-05
925,ts ,210.4931479,-414.9862959,-414.8558611,NA 1152,55,20.2888804999999,2.61180137897274e-05
926,trc ,220.0804725,-432.1609449,-431.9423657,NA 1123,55,3.20237589999999,0.134037857779749
927,src ,219.4274255,-432.854851,-432.7244162,NA 1127,55,2.42032539999997,0.198174415794958
928,bms ,212.0226948,-414.0453895,-413.7175207,35.47597743,55,21.4272209,1.47826627719371e-05
929,ous ,207.2393496,-404.4786993,-404.1508304,33.74058265,55,30.9939112,1.23700730989953e-07
930,ouma ,213.3471667,-414.6943335,-414.232795,33.53651434,55,20.9119466,1.91268328377814e-05
931,oumv ,212.6521754,-413.3043508,-412.8428123,33.53650723,55,22.3019293,9.54579611099888e-06
932,oumva ,213.3773423,-412.7546845,-412.1359,a 33.536693570622,55,23.0088416,6.70360009550887e-06
933,DensDep,207.754122378542,-411.508244757084,-411.443728628051,NA,55,23.701012971949,4.7424743951905e-06
934,JN,206.752062692796,-407.504125385592,-407.374395655862,NA,55,27.770345944138,6.19955571554902e-07
935,NIG,206.374676367781,-406.749352735562,-406.619623005833,NA,55,28.525118594167,4.2507324347941e-07
936,BM,213.2830261,-420.5660522,-420.4363225,NA55,56,19.3395455,3.14867706162979e-05
937,EB,223.5145576,-439.0291152,-438.8117239,NA55,56,0.964144099999999,0.307819292521536
938,OU,213.2830262,-418.5660524,-418.3486611,NA55,56,21.4272069,1.10865956244594e-05
939,kappa,213.3253095,-418.6506191,-418.4332277,NA55,56,21.3426403,1.15654253858324e-05
940,delta,219.3586227,-430.7172454,-430.4998541,NA55,56,9.27601390000001,0.00482387717660499
941,lambda,213.2830262,-418.5660524,-418.3486611,NA55,56,21.4272069,1.10865956244594e-05
942,ts ,218.1677161,-430.3354322,-430.2049974,NA 1153,56,9.57087059999998,0.00416264066528728
943,trc ,222.9750073,-437.9500146,-437.7314353,NA 1124,56,2.04443270000002,0.17935527193078
944,src ,222.9531514,-439.9063027,-439.775868,NA 1128,56,0,0.498490707446459
945,bms ,220.0303092,-430.0606184,-429.7327495,40.92157098,56,10.0431185,0.00328716568053216
946,ous ,214.6316472,-419.2632945,-418.9354256,18.47772212,56,20.8404424,1.48666288581379e-05
947,ouma ,214.6090252,-417.2180505,-416.756512,35.6018115,56,23.019356,5.00112169953218e-06
948,oumv ,220.0303206,-428.0606412,-427.5991027,40.92111742,56,12.1767653,0.00113111321997
949,oumva ,219.547002,-425.0940039,-424.4752194,a 35.6017780886854,56,15.3006486,0.000237226629580104
950,DensDep,215.189428071512,-426.378856143024,-426.314340013992,NA,56,13.461527986008,0.00059500882310056
951,JN,212.367375137086,-418.734750274171,-418.605020544441,NA,56,21.170847455559,1.2602768340655e-05
952,NIG,166.754103519557,-327.508207039115,-327.378477309385,NA,56,112.397390690615,1.95377158125328e-25
953,BM,217.326409,-428.652818,-428.5230882,NA56,57,17.8339892,5.66200125991432e-05
954,EB,227.2872344,-446.5744687,-446.3570774,NA56,57,0,0.422251801970388
955,OU,217.326409,-426.652818,-426.4354267,NA56,57,19.9216507,1.99360918971924e-05
956,kappa,217.4489469,-426.8978938,-426.6805025,NA56,57,19.6765749,2.25349999112612e-05
957,delta,223.6092796,-439.2185593,-439.001168,NA56,57,7.35590939999997,0.0106722522255557
958,lambda,217.326409,-426.652818,-426.4354267,NA56,57,19.9216507,1.99360918971924e-05
959,ts ,222.7659255,-439.531851,-439.4014163,NA 1154,57,6.95566109999999,0.0130367367144728
960,trc ,225.6866464,-443.3732927,-443.1547135,NA 1125,57,3.20236389999997,0.0851504654408763
961,src ,225.6866462,-445.3732924,-445.2428577,NA 1129,57,1.11421969999998,0.24189215182857
962,bms ,223.2518125,-436.5036249,-436.1757561,40.1022302,57,10.1813213,0.00259851771600013
963,ous ,219.2320773,-428.4641546,-428.1362858,16.44028543,57,18.2207916,4.66634546295142e-05
964,ouma ,228.7495474,-445.4990947,-445.0375563,18.49230279,57,1.31952109999997,0.218293671501987
965,oumv ,223.2518958,-434.5037915,-434.042253,40.10222144,57,12.3148244,0.000894213805128246
966,oumva ,223.4038731,-432.8077462,-432.1889617,a 40.1037907041203,57,14.1681157,0.000354000828032108
967,DensDep,220.710610315704,-437.421220631407,-437.356704502375,NA,57,9.00037289762497,0.00468991929494915
968,JN,212.741903203494,-419.483806406988,-419.354076677258,NA,57,27.003000722742,5.78022051781615e-07
969,NIG,199.527272928781,-393.054545857563,-392.924816127833,NA,57,53.432261272167,1.05415239197629e-12
970,BM,213.4889008,-420.9778016,-420.8480719,NA57,58,24.4789916,3.72148251137209e-06
971,EB,226.7722274,-445.5444548,-445.3270635,NA57,58,0,0.769593639377718
972,OU,215.7213744,-423.4427487,-423.2253574,NA57,58,22.1017061,1.22162235003771e-05
973,kappa,214.3702784,-420.7405567,-420.5231654,NA57,58,24.8038981,3.16346790282623e-06
974,delta,217.8439763,-427.6879525,-427.4705612,NA57,58,17.8565023,0.000102040190833757
975,lambda,215.7213744,-423.4427487,-423.2253574,NA57,58,22.1017061,1.22162235003771e-05
976,ts ,216.7733989,-427.5467978,-427.416363,NA 1155,58,17.9107005,9.93121245161061e-05
977,trc ,225.0600669,-442.1201337,-441.9015545,NA 1023,58,3.42550900000003,0.138810283573638
978,src ,223.5942556,-441.1885112,-441.0580764,NA 1022,58,4.2689871,0.0910463834112153
979,bms ,219.4784954,-428.9569908,-428.629122,40.92989625,58,16.6979415,0.000182116604038392
980,ous ,213.9806628,-417.9613255,-417.6334567,53.58180045,58,27.6936068,7.45883776462566e-07
981,ouma ,214.7457993,-417.4915986,-417.0300601,33.72295885,58,28.2970034,5.51626668585441e-07
982,oumv ,219.42011,-426.84022,-426.3786816,39.87771721,58,18.9483819,5.91115870433129e-05
983,oumva ,219.8880712,-425.7761424,-425.1573578,a 24.2714497401652,58,20.1697057,3.20970801024341e-05
984,DensDep,214.87001625941,-425.740032518821,-425.675516389788,NA,58,19.651547110212,4.15893597101105e-05
985,JN,211.936771235782,-417.873542471563,-417.743812741834,NA,58,27.583250758166,7.88196806689733e-07
986,NIG,208.427698729322,-410.855397458644,-410.725667728915,NA,58,34.601395771085,2.35865186908424e-08
987,BM,212.7617659,-419.5235318,-419.393802,NA58,59,25.9326954,1.2948047465322e-06
988,EB,223.3560372,-438.7120744,-438.4946831,NA58,59,6.83181430000002,0.0181931505514894
989,OU,212.7617659,-417.5235318,-417.3061405,NA58,59,28.0203569,4.55904992436865e-07
990,kappa,212.7064378,-417.4128756,-417.1954843,NA58,59,28.1310131,4.3136574989607e-07
991,delta,218.9547074,-429.9094149,-429.6920235,NA58,59,15.6344739,0.000223066661861959
992,lambda,212.7617658,-417.5235316,-417.3061403,NA58,59,28.0203571,4.55904946846358e-07
993,ts ,215.5153892,-425.0307784,-424.9003437,NA 1156,59,20.4261537,2.03205107739007e-05
994,trc ,226.7725383,-445.5450767,-445.3264974,NA 1024,59,0,0.553882366809939
995,src ,225.4698384,-444.9396768,-444.809242,NA 1130,59,0.51725540000001,0.42765835033107
996,bms ,216.4994759,-422.9989518,-422.6710829,38.04867845,59,22.6554145,6.66586920782824e-06
997,ous ,214.148795,-418.2975901,-417.9697212,5.452442564,59,27.3567762,6.35285680254708e-07
998,ouma ,214.8649561,-417.7299122,-417.2683737,4.226022881,59,28.0581237,4.47376730808267e-07
999,oumv ,216.9178621,-421.8357242,-421.3741857,36.10050856,59,23.9523117,3.48529175791622e-06
1000,oumva ,218.5831649,-423.1663298,-422.5475452,a 19.8810439223617,59,22.7789522,6.26658474768999e-06
1001,DensDep,212.379442133751,-420.758884267503,-420.694368138471,NA,59,24.632129261529,2.4809535398175e-06
1002,JN,210.126937104761,-414.253874209523,-414.124144479793,NA,59,31.202352920207,9.28779650581086e-08
1003,NIG,209.08957310007,-412.179146200139,-412.04941647041,NA,59,33.27708092959,3.29148006072123e-08
1004,BM,213.0919962,-420.1839925,-420.0542627,NA59,60,20.1973537,1.88155926299889e-05
1005,EB,222.8625676,-437.7251353,-437.507744,NA59,60,2.74387239999999,0.116009408120867
1006,OU,213.0919962,-418.1839925,-417.9666012,NA59,60,22.2850152,6.62503179621832e-06
1007,kappa,213.0971063,-418.1942125,-417.9768212,NA59,60,22.2747952,6.6589723529646e-06
1008,delta,218.5531964,-429.1063928,-428.8890015,NA59,60,11.3626149,0.00155939830090121
1009,lambda,213.0919962,-418.1839925,-417.9666011,NA59,60,22.2850153,6.62503146496667e-06
1010,ts ,218.6149416,-431.2298831,-431.0994484,NA 1157,60,9.15216799999996,0.00470922566561453
1011,trc ,223.3060394,-438.6120788,-438.3934996,NA 1126,60,1.8581168,0.180647766224922
1012,src ,223.1910256,-440.3820511,-440.2516164,NA 1131,60,0,0.457422509536776
1013,bms ,224.5634386,-439.1268772,-438.7990083,5.801015104,60,1.45260809999996,0.221252247561792
1014,ous ,213.991331,-417.982662,-417.6547931,-1.408978985,60,22.5968233,5.66865072069833e-06
1015,ouma ,223.0215323,-434.0430646,-433.5815261,5.924943725,60,6.67009029999997,0.0162901778827842
1016,oumv ,219.4018527,-426.8037054,-426.3421669,32.42501133,60,13.9094495,0.000436434375417071
1017,oumva ,219.4863539,-424.9727078,-424.3539232,a 32.4250105658931,60,15.8976932,0.000161501781133119
1018,DensDep,216.415609681364,-428.831219362728,-428.766703233696,NA,60,11.484913166304,0.00146689938191333
1019,JN,206.872003182245,-407.744006364491,-407.614276634761,NA,60,32.637339765239,3.74290884310076e-08
1020,NIG,202.472649495109,-398.945298990217,-398.815569260488,NA,60,41.436047139512,4.59826736845701e-10
1021,BM,211.3975351,-416.7950702,-416.6653404,NA60,61,22.0916499,1.01873651261973e-05
1022,EB,221.3480586,-434.6961172,-434.4787259,NA60,61,4.27826440000001,0.0751950730119246
1023,OU,211.3975351,-414.7950702,-414.5776789,NA60,61,24.1793114,3.58700463004137e-06
1024,kappa,211.7680827,-415.5361653,-415.318774,NA60,61,23.4382163,5.19587498847033e-06
1025,delta,217.4131778,-426.8263556,-426.6089643,NA60,61,12.148026,0.00146991549148288
1026,lambda,211.3975351,-414.7950701,-414.5776788,NA60,61,24.1793115,3.5870044506911e-06
1027,ts ,216.7221816,-427.4443631,-427.3139284,NA 1158,61,11.4430619,0.00209109313501428
1028,trc ,222.6702637,-437.3405274,-437.1219482,NA 1025,61,1.63504209999996,0.281940726844558
1029,src ,222.4437125,-438.8874251,-438.7569903,NA 1023,61,0,0.63856144892653
1030,bms ,217.1365148,-424.2730296,-423.9451608,41.29381925,61,14.8118295,0.000388020603234407
1031,ous ,212.0681995,-414.136399,-413.8085301,52.79379165,61,24.9484602,2.44181859945786e-06
1032,ouma ,211.7055643,-411.4111287,-410.9495902,35.09016699,61,27.8074001,5.84658793628266e-07
1033,oumv ,216.7663084,-421.5326168,-421.0710784,41.90913865,61,17.6859119,9.22052655789947e-05
1034,oumva ,216.952153,-419.9043059,-419.2855214,a 41.01398800938,61,19.4714689,3.7759561913127e-05
1035,DensDep,213.331068584725,-422.662137169451,-422.597621040418,NA,61,16.159369259582,0.000197806357464079
1036,JN,208.074003730779,-410.148007461558,-410.018277731828,NA,61,28.738712568172,3.67003793395694e-07
1037,NIG,199.536398829261,-393.072797658523,-392.943067928793,NA,61,45.813922371207,7.19177109329018e-11
1038,BM,209.2085603,-412.4171206,-412.2873908,NA61,62,24.5667254,2.80019480772758e-06
1039,EB,219.6513229,-431.3026459,-431.0852546,NA61,62,5.76886160000004,0.0338136852625272
1040,OU,209.2085603,-410.4171206,-410.1997293,NA61,62,26.6543869,9.85957763946924e-07
1041,kappa,209.2453286,-410.4906573,-410.2732659,NA61,62,26.5808503,1.02288446070054e-06
1042,delta,215.22517,-422.45034,-422.2329487,NA61,62,14.6211675,0.000404425660723267
1043,lambda,209.20856,-410.41712,-410.1997287,NA61,62,26.6543875,9.85957468159629e-07
1044,ts ,211.4310755,-416.862151,-416.7317162,NA 1159,62,20.1224,2.58381398462611e-05
1045,trc ,222.5363477,-437.0726954,-436.8541162,NA 1026,62,0,0.605041112318353
1046,src ,220.9749735,-435.949947,-435.8195122,NA 1132,62,1.034604,0.36068117990724
1047,bms ,212.9574649,-415.9149297,-415.5870609,40.00959033,62,21.2670553,1.4578153011336e-05
1048,ous ,209.0788622,-408.1577244,-407.8298555,9.069964156,62,29.0242607,3.01471841746921e-07
1049,ouma ,208.8144996,-405.6289993,-405.1674608,3.118030078,62,31.6866554,7.96370365500359e-08
1050,oumv ,213.1235908,-414.2471815,-413.785643,36.64276385,62,23.0684732,5.92283422734984e-06
1051,oumva ,213.1725422,-412.3450843,-411.7262998,a 36.6426057521249,62,25.1278164,2.11518755901009e-06
1052,DensDep,208.51888930948,-413.03777861896,-412.973262489928,NA,62,23.880853710072,3.94569390610356e-06
1053,JN,205.665195154187,-405.330390308374,-405.200660578644,NA,62,31.653455621356,8.09700357527564e-08
1054,NIG,208.116750301626,-410.233500603251,-410.103770873522,NA,62,26.750345326478,9.39769192003769e-07
1055,BM,213.8994321,-421.7988641,-421.6691344,NA62,63,15.2758555,0.0001831217918705
1056,EB,222.5126448,-437.0252897,-436.8078984,NA62,63,0.137091499999997,0.354879459758716
1057,OU,213.8994321,-419.7988641,-419.5814728,NA62,63,17.3635171,6.4477779516202e-05
1058,kappa,213.95773,-419.9154599,-419.6980686,NA62,63,17.2469213,6.83484278075964e-05
1059,delta,219.04117,-430.0823399,-429.8649486,NA62,63,7.0800413,0.0110265200168614
1060,lambda,213.8994321,-419.7988641,-419.5814728,NA62,63,17.3635171,6.4477779516202e-05
1061,ts ,219.6721918,-433.3443836,-433.2139488,NA 1160,63,3.73104109999997,0.0588389106525964
1062,trc ,221.7009359,-435.4018717,-435.1832925,NA 1127,63,1.7616974,0.157507839533025
