,model,lnL,AIC,AICc,timing,tree.no,delta,w
614,kappa,68.33777061,-128.6755412,-128.2500093,NA34,35,9.9229276,0.006410712
615,delta,67.4565898,-126.9131796,-126.4876477,NA34,35,11.6852892,0.002655916
616,lambda,66.0110328,-124.0220656,-123.5965337,34,35,14.5764032,0.000625773
617,TS,56.24847899,-106.496958,-106.2416388,334,35,31.9312981,1.07E-07
618,TRC,73.30152219,-138.6030444,-138.1729369,63,35,0,0.915466837
619,SRC,67.34008492,-128.6801698,-128.4248507,95,35,9.7480862,0.006996367
620,BMS,54.50926089,-99.01852177,-98.37336048,NAS 62.1865739303059,35,39.79957642,2.09E-09
621,OUS,57.20683807,-104.4136761,-103.7685149,NAS 46.5520494412964,35,34.404422,3.10E-08
622,OUMA,71.32290706,-130.6458141,-129.7327706,NAMA 45.0885252420124,35,8.4401663,0.013455003
623,OUMV,66.74022992,-121.4804598,-120.5674164,NAMV 53.8876291009683,35,17.6055205,0.000137611
624,OUMVA,71.51689935,-129.0337987,-127.8030295,NAMVA 45.0885517189392,35,10.3699074,0.005126794
625,DensDep,56.10707882,-108.2141576,-108.0891576,NA,35,30.0837793,2.69E-07
626,BM,67.31991682,-128.6398336,-128.3872021,NA35,36,13.7995641,0.000435897
627,EB,72.43113366,-136.8622673,-136.4367354,NA35,36,5.7500308,0.024395977
628,OU,67.31991682,-126.6398336,-126.2143017,NA35,36,15.9724645,0.000147077
629,kappa,70.57802846,-133.1560569,-132.730525,NA35,36,9.4562412,0.003824061
630,delta,69.20267443,-130.4053489,-129.9798169,NA35,36,12.2069493,0.000966532
631,lambda,67.31991682,-126.6398336,-126.2143017,35,36,15.9724645,0.000147077
632,TS,59.86486713,-113.7297343,-113.4744151,335,36,28.7123511,2.52E-07
633,TRC,75.30843687,-142.6168737,-142.1867662,94,36,0,0.432435697
634,SRC,65.36015122,-124.7203024,-124.4649833,104,36,17.7217829,6.13E-05
635,BMS,73.64249688,-137.2849938,-136.6398325,NAS 33.8540652594501,36,5.5469337,0.027003508
636,OUS,58.77531955,-107.5506391,-106.9054778,NAS 36.592191745054,36,35.2812884,9.43E-09
637,OUMA,77.42621302,-142.852426,-141.9393826,NAMA 33.8537661955122,36,0.2473836,0.382122729
638,OUMV,73.64378138,-135.2875628,-134.3745193,NAMV 33.8537659203718,36,7.8122469,0.008699888
639,OUMVA,77.42482345,-140.8496469,-139.6188777,NAMVA 33.8537683999291,36,2.5678885,0.119759958
640,DensDep,55.01782381,-106.0356476,-105.9106476,NA,36,36.2761186,5.74E-09
641,BM,57.56053766,-109.1210753,-108.8684437,NA36,37,30.0786585,2.47E-07
642,EB,70.88681368,-133.7736274,-133.3480954,NA36,37,5.5990068,0.051047934
643,OU,67.91338778,-127.8267756,-127.4012437,NA36,37,11.5458585,0.002609971
644,kappa,70.57060741,-133.1412148,-132.7156829,NA36,37,6.2314193,0.037209303
645,delta,69.0238356,-130.0476712,-129.6221393,NA36,37,9.3249629,0.007923135
646,lambda,67.91338778,-127.8267756,-127.4012436,36,37,11.5458586,0.002609971
647,TS,61.86293797,-117.7258759,-117.4705568,336,37,21.4765454,1.82E-05
648,TRC,73.68860486,-139.3772097,-138.9471022,810,37,0,0.83904846
649,SRC,68.88426203,-131.7685241,-131.5132049,105,37,7.4338973,0.020395613
650,BMS,59.49791952,-108.995839,-108.3506778,NAS 60.8542120267734,37,30.5964244,1.90E-07
651,OUS,60.94715647,-111.8943129,-111.2491517,NAS 38.9404556310872,37,27.6979505,8.11E-07
652,OUMA,68.71354459,-125.4270892,-124.5140457,NAMA 40.1593293577803,37,14.4330565,0.000616153
653,OUMV,64.58542991,-117.1708598,-116.2578163,NAMV 53.7678843972222,37,22.6892859,9.93E-06
654,OUMVA,74.0072048,-134.0144096,-132.7836404,NAMVA 38.4310127661639,37,6.1634618,0.038495354
655,DensDep,60.58538034,-117.1707607,-117.0457607,NA,37,21.9013415,1.47E-05
656,BM,68.03544754,-130.0708951,-129.8182635,NA37,38,7.2814465,0.01184918
657,EB,70.20257101,-132.405142,-131.9796101,NA37,38,5.1200999,0.034915538
658,OU,68.03544754,-128.0708951,-127.6453632,NA37,38,9.4543468,0.003998057
659,kappa,70.50301862,-133.0060372,-132.5805053,NA37,38,4.5192047,0.047152147
660,delta,68.85245942,-129.7049188,-129.2793869,NA37,38,7.8203231,0.009050503
661,lambda,68.03544753,-128.0708951,-127.6453632,37,38,9.4543468,0.003998057
662,TS,59.58481448,-113.169629,-112.9143098,337,38,24.1854002,2.53E-06
663,TRC,72.76490876,-137.5298175,-137.09971,710,38,0,0.451683579
664,SRC,64.17475231,-122.3495046,-122.0941855,83,38,15.0055245,0.00024913
665,BMS,72.23227322,-134.4645464,-133.8193852,NAS 36.7317081395195,38,3.2803248,0.087603372
666,OUS,59.09799552,-108.195991,-107.5508298,NAS 38.9371442249533,38,29.5488802,1.73E-07
667,OUMA,74.40244723,-136.8048945,-135.891851,NAMA 36.7317027212438,38,1.207859,0.246917035
668,OUMV,72.23228157,-132.4645631,-131.5515197,NAMV 36.7317027372795,38,5.5481903,0.028187729
669,OUMVA,74.36160686,-134.7232137,-133.4924445,NAMVA 36.7317151311742,38,3.6072655,0.074392054
670,DensDep,57.50510365,-111.0102073,-110.8852073,NA,38,26.2145027,9.17E-07
671,BM,58.99339911,-111.9867982,-111.7341667,NA38,39,30.689187,1.61E-07
672,EB,71.53467326,-135.0693465,-134.6438146,NA38,39,7.7795391,0.015157928
673,OU,68.98344375,-129.9668875,-129.5413556,NA38,39,12.8819981,0.001182102
674,kappa,71.74539701,-135.490794,-135.0652621,NA38,39,7.3580916,0.018713542
675,delta,59.62019691,-111.2403938,-110.8148619,NA38,39,31.6084918,1.01E-07
676,lambda,68.98344375,-129.9668875,-129.5413556,38,39,12.8819981,0.001182102
677,TS,62.68228068,-119.3645614,-119.1092422,338,39,23.3141115,6.42E-06
678,TRC,75.42673062,-142.8534612,-142.4233537,64,39,0,0.74121686
679,SRC,68.56064744,-131.1212949,-130.8659757,71,39,11.557378,0.002292411
680,BMS,74.31814951,-138.636299,-137.9911377,NAS 39.7908206194393,39,4.432216,0.08081683
681,OUS,64.70194951,-119.403899,-118.7587377,NAS 40.6923683833036,39,23.664616,5.39E-06
682,OUMA,75.9971229,-139.9942458,-139.0812023,NAMA 39.7907884195561,39,3.3421514,0.139381885
683,OUMV,64.85831666,-117.7166333,-116.8035898,NAMV 54.0387323828318,39,25.6197639,2.03E-06
684,OUMVA,68.7247612,-123.4495224,-122.2187532,NAMVA 42.2073854462709,39,20.2046005,3.04E-05
685,DensDep,62.23210969,-120.4642194,-120.3392194,NA,39,22.0841343,1.19E-05
686,BM,65.87964677,-125.7592935,-125.506662,NA39,40,10.3571229,0.004094557
687,EB,69.44996466,-130.8999293,-130.4743974,NA39,40,5.3893875,0.049083668
688,OU,65.87964678,-123.7592936,-123.3337616,NA39,40,12.5300233,0.001381553
689,kappa,68.22995751,-128.459915,-128.0343831,NA39,40,7.8294018,0.014490876
690,delta,67.11746957,-126.2349391,-125.8094072,NA39,40,10.0543777,0.004763731
691,lambda,65.87964678,-123.7592936,-123.3337616,39,40,12.5300233,0.001381553
692,TS,62.93597659,-119.8719532,-119.616634,339,40,16.2471509,0.000215379
693,TRC,72.14694621,-136.2938924,-135.8637849,711,40,0,0.726486639
694,SRC,67.7729521,-129.5459042,-129.290585,84,40,6.5731999,0.027156601
695,BMS,70.81274859,-131.6254972,-130.9803359,NAS 40.4662242255507,40,4.883449,0.063212091
696,OUS,64.78651185,-119.5730237,-118.9278624,NAS 40.8966991534396,40,16.9359225,0.00015263
697,OUMA,71.73993972,-131.4798794,-130.566836,NAMA 38.7091207236969,40,5.2969489,0.051405524
698,OUMV,67.15235569,-122.3047114,-121.3916679,NAMV 51.4183338609555,40,14.472117,0.000523175
699,OUMVA,72.97508253,-131.9501651,-130.7193958,NAMVA 40.4661091589534,40,5.1443891,0.055480163
700,DensDep,61.64508928,-119.2901786,-119.1651786,NA,40,16.6986063,0.000171859
701,BM,66.88180772,-127.7636154,-127.5109839,NA40,41,7.3052764,0.012031504
702,EB,68.96877471,-129.9375494,-129.5120175,NA40,41,5.3042428,0.032721926
703,OU,66.88180772,-125.7636154,-125.3380835,NA40,41,9.4781768,0.004059575
704,kappa,71.61660637,-135.2332127,-134.8076808,NA40,41,0.0085795,0.462144224
705,delta,67.4384947,-126.8769894,-126.4514575,NA40,41,8.3648028,0.00708348
706,lambda,66.88180771,-125.7636154,-125.3380835,40,41,9.4781768,0.004059575
707,TS,62.36174484,-118.7234897,-118.4681705,340,41,16.3480898,0.000130827
708,TRC,71.62318393,-135.2463679,-134.8162603,712,41,0,0.464130965
709,SRC,66.33902239,-126.6780448,-126.4227256,1121,41,8.3935347,0.006982447
710,BMS,68.28271437,-126.5654287,-125.9202674,NAS 38.7736840975473,41,8.8959929,0.005431255
711,OUS,63.63040254,-117.2608051,-116.6156438,NAS 54.342704991575,41,18.2006165,5.18E-05
712,OUMA,66.56063532,-121.1212706,-120.2082272,NAMA 51.1279106718204,41,14.6080331,0.000312282
713,OUMV,67.38190885,-122.7638177,-121.8507742,NAMV 51.1279013358504,41,12.9654861,0.000709939
714,OUMVA,64.30925716,-114.6185143,-113.3877451,NAMVA 54.1773828576859,41,21.4285152,1.03E-05
715,DensDep,61.36344078,-118.7268816,-118.6018816,NA,41,16.2143787,0.000139873
716,BM,70.10321713,-134.2064343,-133.9538027,NA41,42,11.202349,0.002079884
717,EB,65.81093014,-123.6218603,-123.1963284,NA41,42,21.9598233,9.60E-06
718,OU,70.10321714,-132.2064343,-131.7809024,NA41,42,13.3752493,0.000701778
719,kappa,71.74225476,-135.4845095,-135.0589776,NA41,42,10.0971741,0.003614305
720,delta,71.90936438,-135.8187288,-135.3931968,NA41,42,9.7629549,0.004271689
721,lambda,70.10321714,-132.2064343,-131.7809024,41,42,13.3752493,0.000701778
722,TS,67.41231735,-128.8246347,-128.5693156,341,42,16.5868361,0.000140868
723,TRC,76.79312961,-145.5862592,-145.1561517,811,42,0,0.563116625
724,SRC,73.89185685,-141.7837137,-141.5283945,1122,42,3.6277572,0.09179962
725,BMS,74.80513192,-139.6102638,-138.9651026,NAS 41.9071298682435,42,6.1910491,0.025481742
726,OUS,72.07629344,-134.1525869,-133.5074256,NAS 42.404017021801,42,11.6487261,0.001663833
727,OUMA,77.92409093,-143.8481819,-142.9351384,NAMA 42.3088423540216,42,2.2210133,0.18548613
728,OUMV,76.83521083,-141.6704217,-140.7573782,NAMV 42.3088408377237,42,4.3987735,0.062433376
729,OUMVA,77.92522855,-141.8504571,-140.6196879,NAMVA 42.3088414529508,42,4.5364638,0.05827976
730,DensDep,66.78847778,-129.5769556,-129.4519556,NA,42,15.7041961,0.000219016
731,BM,66.78207372,-127.5641474,-127.3115159,NA42,43,13.1667734,0.000672008
732,EB,70.97230882,-133.9446176,-133.5190857,NA42,43,6.9592036,0.014973758
733,OU,66.78207374,-125.5641475,-125.1386156,NA42,43,15.3396737,0.000226744
734,kappa,70.15074093,-132.3014819,-131.8759499,NA42,43,8.6023394,0.006584585
735,delta,68.16097226,-128.3219445,-127.8964126,NA42,43,12.5818767,0.000900291
736,lambda,66.78207373,-125.5641475,-125.1386156,42,43,15.3396737,0.000226744
737,TS,63.37199103,-120.7439821,-120.4886629,342,43,19.9896264,2.22E-05
738,TRC,73.7042469,-139.4084938,-138.9783863,812,43,1.499903,0.229510671
739,SRC,68.81692263,-131.6338453,-131.3785261,106,43,9.0997632,0.00513469
740,BMS,74.02595458,-138.0519092,-137.4067479,NAS 39.0542161171337,43,3.0715414,0.104598617
741,OUS,65.88558513,-121.7711703,-121.126009,NAS 39.5371241661639,43,19.3522803,3.05E-05
742,OUMA,76.69566639,-141.3913328,-140.4782893,NAMA 39.0538608503503,43,0,0.485850531
743,OUMV,69.67236151,-127.344723,-126.4316796,NAMV 51.639226251681,43,14.0466097,0.000432833
744,OUMVA,76.68472882,-139.3694576,-138.1386884,NAMVA 39.0538608831987,43,2.3396009,0.150822037
745,DensDep,61.83461986,-119.6692397,-119.5442397,NA,43,20.9340496,1.38E-05
746,BM,67.76317152,-129.526343,-129.2737115,NA43,44,12.7867636,0.001407466
747,EB,72.22746135,-136.4549227,-136.0293908,NA43,44,6.0310843,0.04124915
748,OU,67.76317152,-127.526343,-127.1008111,NA43,44,14.959664,0.000474896
749,kappa,72.75815202,-137.516304,-137.0907721,NA43,44,4.969703,0.070127931
750,delta,69.16321138,-130.3264228,-129.9008908,NA43,44,12.1595843,0.001925875
751,lambda,67.76317152,-127.526343,-127.1008111,43,44,14.959664,0.000474896
752,TS,59.20509447,-112.4101889,-112.1548698,343,44,29.9056053,2.70E-07
753,TRC,75.2452913,-142.4905826,-142.0604751,813,44,0,0.841488766
754,SRC,66.49881382,-126.9976276,-126.7423085,96,44,15.3181666,0.000396964
755,BMS,70.41801534,-130.8360307,-130.1908694,NAS 38.2573744622513,44,11.8696057,0.002226364
756,OUS,57.7649739,-105.5299478,-104.8847865,NAS 39.1474039534079,44,37.1756886,7.12E-09
757,OUMA,74.18523318,-136.3704664,-135.4574229,NAMA 38.2571799082755,44,6.6030522,0.030989442
758,OUMV,68.87173844,-125.7434769,-124.8304334,NAMV 51.2960242142923,44,17.2300417,0.000152613
759,OUMVA,74.11710715,-134.2342143,-133.0034451,NAMVA 38.2571797147768,44,9.05703,0.009085299
760,DensDep,56.6430004,-109.2860008,-109.1610008,NA,44,32.8994743,6.04E-08
761,BM,67.72594589,-129.4518918,-129.1992602,NA44,45,14.7860731,0.000514111
762,EB,73.1580145,-138.316029,-137.8904971,NA44,45,6.0948362,0.039658373
763,OU,67.72594589,-127.4518918,-127.0263599,NA44,45,16.9589734,0.000173467
764,kappa,72.06985316,-136.1397063,-135.7141744,NA44,45,8.2711589,0.013358338
765,delta,55.98398685,-103.9679737,-103.5424418,NA44,45,40.4428915,1.38E-09
766,lambda,67.72594589,-127.4518918,-127.0263599,44,45,16.9589734,0.000173467
767,TS,60.39878072,-114.7975614,-114.5422423,344,45,29.443091,3.38E-07
768,TRC,76.20772041,-144.4154408,-143.9853333,112,45,0,0.835240918
769,SRC,72.47540704,-138.9508141,-138.6954949,1123,45,5.2898384,0.059311369
770,BMS,71.23838163,-132.4767633,-131.831602,NAS 41.8371619535044,45,12.1537313,0.001917178
771,OUS,60.50517519,-111.0103504,-110.3651891,NAS 43.9109519578448,45,33.6201442,4.18E-08
772,OUMA,75.353623,-138.707246,-137.7942025,NAMA 41.8370267189257,45,6.1911308,0.037794168
773,OUMV,67.97129537,-123.9425907,-123.0295473,NAMV 43.4081386370503,45,20.955786,2.35E-05
774,OUMVA,75.35135345,-136.7027069,-135.4719377,NAMVA 41.8370268365926,45,8.5133956,0.01183454
775,DensDep,58.67295318,-113.3459064,-113.2209064,NA,45,30.7644269,1.74E-07
776,BM,67.14299906,-128.2859981,-128.0333665,NA45,46,11.3030614,0.001915473
777,EB,72.19050668,-136.3810134,-135.9554814,NA45,46,3.3809465,0.100586906
778,OU,67.14299909,-126.2859982,-125.8604663,NA45,46,13.4759616,0.000646304
779,kappa,70.1417403,-132.2834806,-131.8579487,NA45,46,7.4784792,0.01296503
780,delta,69.42360225,-130.8472045,-130.4216726,NA45,46,8.9147553,0.006322519
781,lambda,67.14299909,-126.2859982,-125.8604663,45,46,13.4759616,0.000646304
782,TS,59.81150442,-113.6230088,-113.3676897,345,46,25.9687382,1.25E-06
783,TRC,73.88326769,-139.7665354,-139.3364279,104,46,0,0.545386838
784,SRC,64.23902193,-122.4780439,-122.2227247,1124,46,17.1137032,0.000104836
785,BMS,53.77248148,-97.54496296,-96.89980167,NAS 58.2808597217615,46,42.43662623,3.32E-10
786,OUS,58.12128733,-106.2425747,-105.5974134,NAS 36.1746659397279,46,33.7390145,2.57E-08
787,OUMA,75.2715494,-138.5430988,-137.6300553,NAMA 33.8394486146896,46,1.7063726,0.232364913
788,OUMV,73.08871259,-134.1774252,-133.2643817,NAMV 33.8394480850063,46,6.0720462,0.026192477
789,OUMVA,75.27074019,-136.5414804,-135.3107111,NAMVA 33.8394530114242,46,4.0257168,0.072867078
790,DensDep,55.37748656,-106.7549731,-106.6299731,NA,46,32.7064548,4.31E-08
791,BM,56.00036968,-106.0007394,-105.7481078,NA46,47,38.1956513,3.99E-09
792,EB,73.97401889,-139.9480378,-139.5225059,NA46,47,4.4212532,0.086156933
793,OU,69.03964393,-130.0792879,-129.653756,NA46,47,14.2900031,0.000619895
794,kappa,71.76754224,-135.5350845,-135.1095526,NA46,47,8.8342065,0.009484831
795,delta,70.74822618,-133.4964524,-133.0709204,NA46,47,10.8728387,0.003422522
796,lambda,69.03964393,-130.0792879,-129.6537559,46,47,14.2900032,0.000619895
797,TS,63.8151272,-121.6302544,-121.3749353,346,47,22.5688238,9.88E-06
798,TRC,76.1869333,-144.3738666,-143.9437591,95,47,0,0.785874437
799,SRC,68.4767806,-130.9535612,-130.6982421,1125,47,13.245517,0.001045023
800,BMS,57.16763653,-104.3352731,-103.6901118,NAS 62.3822860175135,47,40.2536473,1.43E-09
801,OUS,61.52740609,-113.0548122,-112.4096509,NAS 34.6631634581273,47,31.5341082,1.12E-07
802,OUMA,72.61778138,-133.2355628,-132.3225193,NAMA 33.5015899087045,47,11.6212398,0.002354144
803,OUMV,69.25248147,-126.5049629,-125.5919195,NAMV 49.5621660328342,47,18.3518396,8.13E-05
804,OUMVA,77.62394682,-141.2478936,-140.0171244,NAMVA 32.1623813112765,47,3.9266347,0.11033042
805,DensDep,59.89311777,-115.7862355,-115.6612355,NA,47,28.2825236,5.67E-07
806,BM,69.81778846,-133.6355769,-133.3829453,NA47,48,11.8211537,0.002085819
807,EB,74.44818576,-140.8963715,-140.4708396,NA47,48,4.7332594,0.072176073
808,OU,69.81778846,-131.6355769,-131.210045,NA47,48,13.994054,0.000703781
809,kappa,71.50788814,-135.0157763,-134.5902444,NA47,48,10.6138546,0.003814505
810,delta,71.38481155,-134.7696231,-134.3440912,NA47,48,10.8600078,0.00337277
811,lambda,69.81778846,-131.6355769,-131.210045,47,48,13.994054,0.000703781
812,TS,64.64203912,-123.2840782,-123.0287591,347,48,22.1753399,1.18E-05
813,TRC,76.81710328,-145.6342066,-145.204099,713,48,0,0.769497955
814,SRC,72.99204045,-139.9840809,-139.7287618,107,48,5.4753372,0.049802725
815,BMS,62.62326342,-115.2465268,-114.6013656,NAS 63.131877005186,48,30.6027334,1.74E-07
816,OUS,67.04485132,-124.0897026,-123.4445414,NAS 44.2593536632852,48,21.7595576,1.45E-05
817,OUMA,69.54319611,-127.0863922,-126.1733487,NAMA 44.9049398284427,48,19.0307503,5.67E-05
818,OUMV,71.26097171,-130.5219434,-129.6088999,NAMV 53.9118446496077,48,15.5951991,0.000316048
819,OUMVA,78.15082652,-142.301653,-141.0708838,NAMVA 43.6417629660202,48,4.1332152,0.097429661
820,DensDep,63.73002892,-123.4600578,-123.3350578,NA,48,21.8690412,1.37E-05
821,BM,68.47100092,-130.9420018,-130.6893703,NA48,49,13.3477295,0.000803912
822,EB,57.88654786,-107.7730957,-107.3475638,NA48,49,36.689536,6.86E-09
823,OU,68.47100092,-128.9420018,-128.5164699,NA48,49,15.5206299,0.00027125
824,kappa,70.03264546,-132.0652909,-131.639759,NA48,49,12.3973408,0.001292953
825,delta,70.15988981,-132.3197796,-131.8942477,NA48,49,12.1428521,0.0014684
826,lambda,68.47100092,-128.9420018,-128.5164699,48,49,15.5206299,0.00027125
827,TS,62.30994436,-118.6198887,-118.3645696,348,49,25.6725302,1.69E-06
828,TRC,76.23360366,-144.4672073,-144.0370998,105,49,0,0.636254914
829,SRC,72.90497873,-139.8099575,-139.5546383,1126,49,4.4824615,0.067651433
830,BMS,60.02269762,-110.0453952,-109.400234,NAS 61.7479647252741,49,34.6368658,1.92E-08
831,OUS,64.2852245,-118.570449,-117.9252877,NAS 43.2700641230284,49,26.1118121,1.36E-06
832,OUMA,77.23841017,-142.4768203,-141.5637769,NAMA 43.0746058795952,49,2.4733229,0.184737859
833,OUMV,74.144451,-136.288902,-135.3758585,NAMV 43.0746059610009,49,8.6612413,0.008372719
834,OUMVA,77.77215291,-141.5443058,-140.3135366,NAMVA 43.2700644214928,49,3.7235632,0.09887117
835,DensDep,60.7763778,-117.5527556,-117.4277556,NA,49,26.6093442,1.06E-06
836,BM,67.13265645,-128.2653129,-128.0126813,NA49,50,17.0138499,0.000174739
837,EB,74.82786789,-141.6557358,-141.2302039,NA49,50,3.7963273,0.129580102
838,OU,67.13265645,-126.2653129,-125.839781,NA49,50,19.1867502,5.90E-05
839,kappa,70.89157952,-133.783159,-133.3576271,NA49,50,11.6689041,0.002529473
840,delta,69.84268005,-131.6853601,-131.2598282,NA49,50,13.766703,0.000886133
841,lambda,67.13265645,-126.2653129,-125.839781,49,50,19.1867502,5.90E-05
842,TS,57.01928794,-108.0385759,-107.7832567,349,50,37.2432745,7.07E-09
843,TRC,76.72831936,-145.4566387,-145.0265312,106,50,0,0.864769407
844,SRC,65.25937348,-124.518747,-124.2634278,1127,50,20.7631034,2.68E-05
845,BMS,67.81335775,-125.6267155,-124.9815542,NAS 33.8064665623022,50,20.044977,3.84E-05
846,OUS,50.66029759,-91.32059518,-90.67543389,NAS 42.2504191525614,50,54.35109731,1.36E-12
847,OUMA,72.82802855,-133.6560571,-132.7430136,NAMA 34.81107792568,50,12.2835176,0.001860237
848,OUMV,67.81334558,-123.6266912,-122.7136477,NAMV 33.806425347517,50,22.3128835,1.24E-05
849,OUMVA,67.94874998,-121.8975,-120.6667307,NAMVA 42.5234219952112,50,24.3598005,4.44E-06
850,DensDep,49.89389386,-95.78778771,-95.66278771,NA,50,49.36374349,1.65E-11
851,BM,67.96250384,-129.9250077,-129.6723761,NA50,51,18.8348964,7.99E-05
852,EB,73.6879748,-139.3759496,-138.9504177,NA50,51,9.5568548,0.008265956
853,OU,67.96250384,-127.9250077,-127.4994758,NA50,51,21.0077967,2.70E-05
854,kappa,70.35178668,-132.7035734,-132.2780414,NA50,51,16.2292311,0.000294039
855,delta,69.46644079,-130.9328816,-130.5073497,NA50,51,17.9999228,0.000121312
856,lambda,67.96250384,-127.9250077,-127.4994758,50,51,21.0077967,2.70E-05
857,TS,57.88039034,-109.7607807,-109.5054615,350,51,39.001811,3.34E-09
858,TRC,78.46869003,-148.9373801,-148.5072725,814,51,0,0.982964347
859,SRC,70.8749766,-135.7499532,-135.494634,97,51,13.0126385,0.001468518
860,BMS,69.54992403,-129.0998481,-128.4546868,NAS 41.0672232189975,51,20.0525857,4.35E-05
861,OUS,57.71700545,-105.4340109,-104.7888496,NAS 42.8458883757208,51,43.7184229,3.16E-10
862,OUMA,75.31167188,-138.6233438,-137.7103003,NAMA 41.067048014032,51,10.7969722,0.004446364
863,OUMV,70.96412584,-129.9282517,-129.0152082,NAMV 40.2613288124065,51,19.4920643,5.75E-05
864,OUMVA,75.769007,-137.538014,-136.3072448,NAMVA 41.3920859973988,51,12.2000277,0.002204628
865,DensDep,55.31742856,-106.6348571,-106.5098571,NA,51,41.9974154,7.46E-10
866,BM,70.64527741,-135.2905548,-135.0379233,NA51,52,12.7519143,0.001396362
867,EB,74.78490281,-141.5698056,-141.1442737,NA51,52,6.6455639,0.029578433
868,OU,70.64527741,-133.2905548,-132.8650229,NA51,52,14.9248147,0.000471149
869,kappa,71.15089061,-134.3017812,-133.8762493,NA51,52,13.9135883,0.000781167
870,delta,72.03416054,-136.0683211,-135.6427892,NA51,52,12.1470484,0.001889483
871,lambda,70.64527741,-133.2905548,-132.8650229,51,52,14.9248147,0.000471149
872,TS,68.93619807,-131.8723961,-131.617077,351,52,16.1727606,0.000252447
873,TRC,78.10997258,-148.2199452,-147.7898376,815,52,0,0.820429046
874,SRC,75.21243067,-144.4248613,-144.1695422,98,52,3.6202954,0.134246778
875,BMS,73.44376904,-136.8875381,-136.2423768,NAS 41.1718794144696,52,11.5474608,0.002550009
876,OUS,67.77775281,-125.5555056,-124.9103443,NAS 42.871851584203,52,22.8794933,8.83E-06
877,OUMA,74.49801593,-136.9960319,-136.0829884,NAMA 53.3046169770026,52,11.7068492,0.002354675
878,OUMV,75.31103042,-138.6220608,-137.7090174,NAMV 53.3287239677319,52,10.0808202,0.005309073
879,OUMVA,68.8680015,-123.736003,-122.5052338,NAMVA 62.2771402444962,52,25.2846038,2.65E-06
880,DensDep,67.89569322,-131.7913864,-131.6663864,NA,52,16.1234512,0.000258749
881,BM,66.47244186,-126.9448837,-126.6922521,NA52,53,9.0585698,0.008890399
882,EB,69.95317922,-131.9063584,-131.4808265,NA52,53,4.2699954,0.097442175
883,OU,66.47244186,-124.9448837,-124.5193518,NA52,53,11.2314701,0.002999728
884,kappa,68.28210281,-128.5642056,-128.1386737,NA52,53,7.6121482,0.018323469
885,delta,58.00345539,-108.0069108,-107.5813789,NA52,53,28.169443,6.30E-07
886,lambda,66.47244185,-124.9448837,-124.5193518,52,53,11.2314701,0.002999728
887,TS,62.39009088,-118.7801818,-118.5248626,352,53,17.2259593,0.00014976
888,TRC,72.09046473,-136.1809295,-135.7508219,96,53,0,0.824071107
889,SRC,66.3622562,-126.7245124,-126.4691933,108,53,9.2816286,0.007952151
890,BMS,58.15445096,-106.3089019,-105.6637406,NAS 64.7958960171035,53,30.0870813,2.41E-07
891,OUS,61.44191805,-112.8838361,-112.2386748,NAS 37.3364948302651,53,23.5121471,6.46E-06
892,OUMA,70.95597866,-129.9119573,-128.9989138,NAMA 34.3648620524045,53,6.7519081,0.028171273
893,OUMV,65.60869925,-119.2173985,-118.304355,NAMV 36.1141278043395,53,17.4464669,0.000134126
894,OUMVA,70.95311305,-127.9062261,-126.6754569,NAMVA 34.3648620560666,53,9.075365,0.008816054
895,DensDep,60.07002155,-116.1400431,-116.0150431,NA,53,19.7357788,4.27E-05
896,BM,68.41994647,-130.8398929,-130.5872614,NA53,54,12.8744933,0.001420508
897,EB,73.04606506,-138.0921301,-137.6665982,NA53,54,5.7951565,0.048944319
898,OU,68.41994648,-128.839893,-128.414361,NA53,54,15.0473937,0.000479297
899,kappa,70.40037448,-132.800749,-132.375217,NA53,54,11.0865377,0.003472909
900,delta,61.42603396,-114.8520679,-114.426536,NA53,54,29.0352187,4.40E-07
901,lambda,68.41994648,-128.839893,-128.414361,53,54,15.0473937,0.000479297
902,TS,64.67849612,-123.3569922,-123.1016731,353,54,20.3600816,3.36E-05
903,TRC,75.94593111,-143.8918622,-143.4617547,97,54,0,0.887369574
904,SRC,71.78784059,-137.5756812,-137.320362,99,54,6.1413927,0.041164046
905,BMS,66.46549878,-122.9309976,-122.2858363,NAS 42.0935978137034,54,21.1759184,2.24E-05
906,OUS,64.2526823,-118.5053646,-117.8602033,NAS 41.8643159773171,54,25.6015514,2.45E-06
907,OUMA,74.11786003,-136.2357201,-135.3226766,NAMA 40.5719053780282,54,8.1390781,0.015160942
908,OUMV,70.18737624,-128.3747525,-127.461709,NAMV 52.5585021970395,54,16.0000457,0.000297673
909,OUMVA,72.67780714,-131.3556143,-130.1248451,NAMVA 40.2194791935743,54,13.3369096,0.001127279
910,DensDep,63.32587272,-122.6517454,-122.5267454,NA,54,20.9350093,2.52E-05
911,BM,68.3592541,-130.7185082,-130.4658766,NA54,55,16.1349228,0.000289014
912,EB,74.20609597,-140.4121919,-139.98666,NA54,55,6.6141394,0.033754435
913,OU,68.35925414,-128.7185083,-128.2929764,NA54,55,18.307823,9.75E-05
914,kappa,69.57187006,-131.1437401,-130.7182082,NA54,55,15.8825912,0.000327878
915,delta,70.35475685,-132.7095137,-132.2839818,NA54,55,14.3168176,0.000717324
916,lambda,68.35925414,-128.7185083,-128.2929764,54,55,18.307823,9.75E-05
